The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.39000E+02  0.12041E-04  0.35765E-04  0.95513E-03  0.60843E-02  0.67289E-03  0.37974E-04  0.56692E-04  0.67338E-03  0.90291E-01  0.82742E-01  0.57641E-03  0.48059E-04  0.70661E-03  0.73109E-01  0.75621E-03  0.81860E-01  0.82015E-03  0.46809E-03  0.55782E-02  0.53590E-01  0.80775E-01  0.51642E-02  0.73658E-01  0.11127E+00  0.84260E-03  0.43425E-03  0.77748E-03  0.75025E-01  0.63017E-03  0.67441E-01  0.55547E-04  0.58483E-04  0.76528E-03  0.87681E-01  0.95637E-01  0.71098E-03
  0.40000E+02  0.14595E-04  0.44133E-04  0.58084E-03  0.76437E-02  0.59337E-03  0.61415E-04  0.48167E-04  0.59243E-03  0.66096E-01  0.70831E-01  0.52442E-03  0.47934E-04  0.47823E-03  0.89921E-01  0.78397E-03  0.95244E-01  0.48911E-03  0.65374E-03  0.77170E-02  0.77079E-01  0.74494E-01  0.46703E-02  0.72796E-01  0.75736E-01  0.73377E-03  0.47857E-03  0.42382E-03  0.80719E-01  0.60220E-03  0.90291E-01  0.44597E-04  0.51360E-04  0.44359E-03  0.92664E-01  0.85915E-01  0.49136E-03
  0.41000E+02  0.27286E-04  0.48198E-04  0.74433E-03  0.25735E-02  0.42817E-03  0.43102E-04  0.50818E-04  0.52523E-03  0.67814E-01  0.74891E-01  0.38324E-03  0.34772E-04  0.52397E-03  0.97371E-01  0.54017E-03  0.95272E-01  0.85941E-03  0.65572E-03  0.53459E-02  0.79903E-01  0.76346E-01  0.68308E-02  0.75978E-01  0.73007E-01  0.59285E-03  0.67959E-03  0.68264E-03  0.11619E+00  0.53077E-03  0.89710E-01  0.41167E-04  0.37575E-04  0.36631E-03  0.49233E-01  0.81259E-01  0.48149E-03
  0.42000E+02  0.29835E-04  0.36085E-04  0.84453E-03  0.54167E-02  0.58458E-03  0.51336E-04  0.37321E-04  0.36974E-03  0.81150E-01  0.76301E-01  0.39764E-03  0.70911E-04  0.46991E-03  0.81933E-01  0.70504E-03  0.10548E+00  0.80863E-03  0.46454E-03  0.65969E-02  0.98057E-01  0.62860E-01  0.53079E-02  0.70038E-01  0.91991E-01  0.49827E-03  0.32437E-03  0.58957E-03  0.97770E-01  0.62194E-03  0.65490E-01  0.41882E-04  0.52547E-04  0.68583E-03  0.73734E-01  0.69683E-01  0.50298E-03
  0.43000E+02  0.21895E-04  0.44745E-04  0.83533E-03  0.42196E-02  0.68811E-03  0.51670E-04  0.58867E-04  0.59712E-03  0.80620E-01  0.66935E-01  0.20709E-03  0.50745E-04  0.98793E-03  0.85566E-01  0.49864E-03  0.12001E+00  0.86889E-03  0.51980E-03  0.76009E-02  0.63621E-01  0.69324E-01  0.56863E-02  0.82830E-01  0.76354E-01  0.61704E-03  0.37837E-03  0.94602E-03  0.81975E-01  0.65656E-03  0.88701E-01  0.64812E-04  0.59185E-04  0.52909E-03  0.88129E-01  0.69211E-01  0.53412E-03
  0.44000E+02  0.20951E-04  0.54956E-04  0.65031E-03  0.62080E-02  0.73053E-03  0.48312E-04  0.72443E-04  0.60995E-03  0.88086E-01  0.10411E+00  0.43078E-03  0.81058E-04  0.95584E-03  0.83396E-01  0.59113E-03  0.10220E+00  0.67548E-03  0.57366E-03  0.70443E-02  0.71736E-01  0.72931E-01  0.68099E-02  0.74653E-01  0.66627E-01  0.10764E-02  0.31386E-03  0.58835E-03  0.78777E-01  0.82040E-03  0.67225E-01  0.61271E-04  0.45925E-04  0.58358E-03  0.79619E-01  0.81153E-01  0.44352E-03
  0.45000E+02  0.18067E-04  0.57316E-04  0.59188E-03  0.84872E-02  0.66480E-03  0.58933E-04  0.56173E-04  0.50580E-03  0.71232E-01  0.77085E-01  0.59673E-03  0.64704E-04  0.78228E-03  0.64986E-01  0.48056E-03  0.81213E-01  0.82899E-03  0.42838E-03  0.96753E-02  0.59357E-01  0.77045E-01  0.65602E-02  0.73824E-01  0.10509E+00  0.72110E-03  0.57895E-03  0.67159E-03  0.95681E-01  0.86919E-03  0.10077E+00  0.55158E-04  0.65864E-04  0.60586E-03  0.82207E-01  0.77561E-01  0.52345E-03
  0.46000E+02  0.21900E-04  0.46870E-04  0.78013E-03  0.86731E-02  0.74274E-03  0.56064E-04  0.66333E-04  0.52977E-03  0.10315E+00  0.93404E-01  0.48281E-03  0.49408E-04  0.80281E-03  0.86114E-01  0.59822E-03  0.47261E-01  0.60520E-03  0.52600E-03  0.94325E-02  0.89596E-01  0.81610E-01  0.63353E-02  0.77474E-01  0.90712E-01  0.91984E-03  0.43610E-03  0.51631E-03  0.57988E-01  0.59087E-03  0.10184E+00  0.73826E-04  0.53893E-04  0.45745E-03  0.62588E-01  0.74782E-01  0.68580E-03
  0.47000E+02  0.20421E-04  0.44279E-04  0.56023E-03  0.76741E-02  0.65868E-03  0.48114E-04  0.58489E-04  0.70678E-03  0.88457E-01  0.71525E-01  0.41149E-03  0.54965E-04  0.11333E-02  0.95353E-01  0.51958E-03  0.70880E-01  0.67505E-03  0.38743E-03  0.10217E-01  0.72057E-01  0.71772E-01  0.72191E-02  0.87094E-01  0.92295E-01  0.81302E-03  0.40039E-03  0.57023E-03  0.51621E-01  0.45112E-03  0.12785E+00  0.51282E-04  0.65690E-04  0.52169E-03  0.79482E-01  0.57712E-01  0.63967E-03
  0.48000E+02  0.22501E-04  0.52856E-04  0.91923E-03  0.92707E-02  0.86933E-03  0.49153E-04  0.42313E-04  0.66100E-03  0.10108E+00  0.61012E-01  0.63358E-03  0.61513E-04  0.84936E-03  0.82676E-01  0.47791E-03  0.83722E-01  0.44744E-03  0.52575E-03  0.12602E-01  0.95928E-01  0.64750E-01  0.10070E-01  0.57172E-01  0.75127E-01  0.73443E-03  0.53689E-03  0.57380E-03  0.64890E-01  0.53982E-03  0.97360E-01  0.47209E-04  0.27477E-04  0.37919E-03  0.91193E-01  0.84149E-01  0.54855E-03
  0.49000E+02  0.17610E-04  0.71451E-04  0.70578E-03  0.10603E-01  0.75836E-03  0.58446E-04  0.45358E-04  0.58988E-03  0.71572E-01  0.82215E-01  0.42879E-03  0.43152E-04  0.55961E-03  0.94311E-01  0.34446E-03  0.94989E-01  0.54833E-03  0.46504E-03  0.93865E-02  0.84508E-01  0.46984E-01  0.11442E-01  0.52659E-01  0.96139E-01  0.50287E-03  0.54127E-03  0.46981E-03  0.60445E-01  0.58426E-03  0.91253E-01  0.46124E-04  0.41434E-04  0.74835E-03  0.92199E-01  0.93012E-01  0.71331E-03
  0.50000E+02  0.11299E-04  0.65403E-04  0.83918E-03  0.87173E-02  0.60508E-03  0.52146E-04  0.35700E-04  0.51886E-03  0.11740E+00  0.51073E-01  0.69175E-03  0.58119E-04  0.75658E-03  0.82790E-01  0.46236E-03  0.82841E-01  0.85055E-03  0.53925E-03  0.56144E-02  0.88237E-01  0.79339E-01  0.95159E-02  0.71731E-01  0.89887E-01  0.61146E-03  0.46114E-03  0.60529E-03  0.67712E-01  0.75985E-03  0.87640E-01  0.38189E-04  0.60742E-04  0.38189E-03  0.65373E-01  0.83212E-01  0.51472E-03
  0.51000E+02  0.12528E-04  0.48903E-04  0.28137E-03  0.56965E-02  0.42070E-03  0.43017E-04  0.57507E-04  0.56335E-03  0.81361E-01  0.40566E-01  0.46087E-03  0.51438E-04  0.58147E-03  0.84337E-01  0.43935E-03  0.82179E-01  0.94356E-03  0.53584E-03  0.38027E-02  0.10387E+00  0.92754E-01  0.67781E-02  0.92962E-01  0.95472E-01  0.61044E-03  0.65701E-03  0.10581E-02  0.83038E-01  0.46119E-03  0.79152E-01  0.46799E-04  0.41108E-04  0.59602E-03  0.60434E-01  0.79132E-01  0.55165E-03
  0.52000E+02  0.18379E-04  0.48592E-04  0.39572E-03  0.49000E-02  0.51413E-03  0.46797E-04  0.52780E-04  0.51825E-03  0.66153E-01  0.67760E-01  0.41941E-03  0.59019E-04  0.84504E-03  0.74503E-01  0.50119E-03  0.84176E-01  0.58021E-03  0.64936E-03  0.47230E-02  0.72837E-01  0.97706E-01  0.82455E-02  0.72818E-01  0.90892E-01  0.49784E-03  0.60627E-03  0.93706E-03  0.11403E+00  0.46014E-03  0.57075E-01  0.43183E-04  0.41804E-04  0.31460E-03  0.97530E-01  0.78407E-01  0.69073E-03
  0.53000E+02  0.15579E-04  0.73424E-04  0.64846E-03  0.91579E-02  0.82583E-03  0.58842E-04  0.31249E-04  0.47227E-03  0.70732E-01  0.95298E-01  0.52590E-03  0.75350E-04  0.93520E-03  0.79556E-01  0.41091E-03  0.11019E+00  0.67279E-03  0.77414E-03  0.66160E-02  0.65716E-01  0.80027E-01  0.95958E-02  0.88774E-01  0.54882E-01  0.58280E-03  0.60764E-03  0.71734E-03  0.86541E-01  0.46754E-03  0.88722E-01  0.51252E-04  0.52714E-04  0.51532E-03  0.84776E-01  0.60186E-01  0.71557E-03
  0.54000E+02  0.12449E-04  0.60632E-04  0.87626E-03  0.80671E-02  0.76157E-03  0.57719E-04  0.68619E-04  0.51436E-03  0.57140E-01  0.86560E-01  0.38988E-03  0.56317E-04  0.62660E-03  0.78297E-01  0.48540E-03  0.87487E-01  0.78025E-03  0.65502E-03  0.81089E-02  0.58641E-01  0.87827E-01  0.10746E-01  0.71634E-01  0.84357E-01  0.69909E-03  0.49920E-03  0.11029E-02  0.11937E+00  0.55744E-03  0.83191E-01  0.61672E-04  0.77597E-04  0.68334E-03  0.91126E-01  0.57607E-01  0.81556E-03
  0.55000E+02  0.20834E-04  0.55103E-04  0.69832E-03  0.77768E-02  0.54900E-03  0.82863E-04  0.53865E-04  0.49022E-03  0.77328E-01  0.94313E-01  0.41484E-03  0.54823E-04  0.62360E-03  0.70667E-01  0.48105E-03  0.10058E+00  0.85784E-03  0.60249E-03  0.68451E-02  0.70811E-01  0.80626E-01  0.58043E-02  0.51702E-01  0.70419E-01  0.64238E-03  0.28383E-03  0.65297E-03  0.10425E+00  0.53116E-03  0.81106E-01  0.61668E-04  0.86472E-04  0.50085E-03  0.10001E+00  0.69399E-01  0.61345E-03
  0.56000E+02  0.17343E-04  0.69451E-04  0.72043E-03  0.63279E-02  0.60614E-03  0.57383E-04  0.67322E-04  0.48263E-03  0.78545E-01  0.10701E+00  0.63217E-03  0.11192E-03  0.81927E-03  0.86143E-01  0.48072E-03  0.97642E-01  0.82169E-03  0.46373E-03  0.95168E-02  0.78222E-01  0.70489E-01  0.58976E-02  0.53798E-01  0.81898E-01  0.60113E-03  0.42381E-03  0.10835E-02  0.85727E-01  0.65491E-03  0.74520E-01  0.53265E-04  0.13568E-03  0.58971E-03  0.83512E-01  0.71153E-01  0.70525E-03
  0.57000E+02  0.16313E-04  0.90185E-04  0.83408E-03  0.69612E-02  0.11042E-02  0.74160E-04  0.72338E-04  0.47752E-03  0.10017E+00  0.88574E-01  0.60191E-03  0.79398E-04  0.84998E-03  0.11354E+00  0.67474E-03  0.72501E-01  0.88223E-03  0.49710E-03  0.64356E-02  0.69791E-01  0.59503E-01  0.53936E-02  0.77760E-01  0.50615E-01  0.54139E-03  0.55128E-03  0.63076E-03  0.55317E-01  0.47705E-03  0.93313E-01  0.75114E-04  0.88877E-04  0.57616E-03  0.11983E+00  0.70649E-01  0.45439E-03
  0.58000E+02  0.22859E-04  0.61051E-04  0.68594E-03  0.35225E-02  0.94739E-03  0.47327E-04  0.45894E-04  0.66634E-03  0.76777E-01  0.82466E-01  0.37475E-03  0.68539E-04  0.54886E-03  0.83150E-01  0.79878E-03  0.88455E-01  0.67205E-03  0.43673E-03  0.93964E-02  0.70044E-01  0.79005E-01  0.47501E-02  0.79949E-01  0.76155E-01  0.53084E-03  0.42541E-03  0.57215E-03  0.59078E-01  0.65193E-03  0.82454E-01  0.50952E-04  0.86263E-04  0.72589E-03  0.10488E+00  0.90848E-01  0.64819E-03
  0.59000E+02  0.24439E-04  0.42606E-04  0.65060E-03  0.48956E-02  0.69990E-03  0.74391E-04  0.45983E-04  0.34541E-03  0.11302E+00  0.78798E-01  0.32508E-03  0.79460E-04  0.62358E-03  0.93931E-01  0.49513E-03  0.58477E-01  0.78652E-03  0.41214E-03  0.61010E-02  0.81945E-01  0.65050E-01  0.69799E-02  0.81718E-01  0.73714E-01  0.58261E-03  0.34004E-03  0.85671E-03  0.75254E-01  0.48935E-03  0.77285E-01  0.56189E-04  0.85258E-04  0.49848E-03  0.67568E-01  0.10724E+00  0.50722E-03
  0.60000E+02  0.22434E-04  0.53204E-04  0.59539E-03  0.11111E-01  0.57354E-03  0.67125E-04  0.43489E-04  0.66747E-03  0.99816E-01  0.83863E-01  0.34442E-03  0.85560E-04  0.74175E-03  0.88090E-01  0.39523E-03  0.98771E-01  0.11807E-02  0.37756E-03  0.60910E-02  0.78237E-01  0.64447E-01  0.90972E-02  0.62409E-01  0.75765E-01  0.86086E-03  0.47041E-03  0.89605E-03  0.71967E-01  0.44595E-03  0.88027E-01  0.52169E-04  0.51120E-04  0.43347E-03  0.62647E-01  0.90759E-01  0.54560E-03
  0.61000E+02  0.18408E-04  0.39013E-04  0.78798E-03  0.10835E-01  0.62596E-03  0.50047E-04  0.44801E-04  0.60546E-03  0.11685E+00  0.82859E-01  0.28521E-03  0.70180E-04  0.68244E-03  0.83232E-01  0.34068E-03  0.43751E-01  0.84939E-03  0.50250E-03  0.56261E-02  0.88270E-01  0.56699E-01  0.53072E-02  0.50366E-01  0.84298E-01  0.88969E-03  0.43602E-03  0.66634E-03  0.68946E-01  0.51408E-03  0.94653E-01  0.53709E-04  0.68513E-04  0.35657E-03  0.64015E-01  0.13581E+00  0.59971E-03
  0.62000E+02  0.18606E-04  0.51140E-04  0.58403E-03  0.10243E-01  0.65417E-03  0.60528E-04  0.58641E-04  0.37498E-03  0.84074E-01  0.84810E-01  0.34564E-03  0.59602E-04  0.71794E-03  0.98956E-01  0.60118E-03  0.60003E-01  0.10651E-02  0.32767E-03  0.60266E-02  0.87636E-01  0.70959E-01  0.64804E-02  0.67395E-01  0.65375E-01  0.88464E-03  0.39216E-03  0.82685E-03  0.63338E-01  0.55910E-03  0.74249E-01  0.56260E-04  0.60241E-04  0.28174E-03  0.89040E-01  0.12279E+00  0.64532E-03
  0.63000E+02  0.14006E-04  0.45448E-04  0.86309E-03  0.11129E-01  0.69541E-03  0.58401E-04  0.53551E-04  0.47885E-03  0.95356E-01  0.65393E-01  0.54475E-03  0.60071E-04  0.76899E-03  0.14626E+00  0.55843E-03  0.64656E-01  0.51526E-03  0.43284E-03  0.64112E-02  0.62329E-01  0.70273E-01  0.11647E-01  0.58357E-01  0.51396E-01  0.83645E-03  0.48504E-03  0.79053E-03  0.59044E-01  0.46829E-03  0.14216E+00  0.61374E-04  0.45339E-04  0.25236E-03  0.68861E-01  0.78087E-01  0.61688E-03
  0.64000E+02  0.15931E-04  0.46016E-04  0.81283E-03  0.77825E-02  0.81195E-03  0.52420E-04  0.65530E-04  0.57734E-03  0.94874E-01  0.85924E-01  0.28770E-03  0.62757E-04  0.88543E-03  0.13781E+00  0.70794E-03  0.63469E-01  0.70225E-03  0.53373E-03  0.88866E-02  0.65621E-01  0.68775E-01  0.11424E-01  0.68599E-01  0.64038E-01  0.10196E-02  0.65230E-03  0.83584E-03  0.70839E-01  0.62973E-03  0.10346E+00  0.69749E-04  0.38845E-04  0.34279E-03  0.68733E-01  0.70020E-01  0.59782E-03
  0.65000E+02  0.14710E-04  0.43650E-04  0.48871E-03  0.95620E-02  0.74065E-03  0.46576E-04  0.75566E-04  0.64424E-03  0.10189E+00  0.79047E-01  0.21506E-03  0.72390E-04  0.88508E-03  0.63026E-01  0.51260E-03  0.95858E-01  0.62765E-03  0.49780E-03  0.99481E-02  0.68498E-01  0.96958E-01  0.11380E-01  0.76192E-01  0.64671E-01  0.11481E-02  0.49296E-03  0.11181E-02  0.73900E-01  0.56158E-03  0.83742E-01  0.74046E-04  0.70786E-04  0.35601E-03  0.63985E-01  0.92272E-01  0.38870E-03
  0.66000E+02  0.15191E-04  0.62805E-04  0.71808E-03  0.84237E-02  0.71275E-03  0.60491E-04  0.73700E-04  0.46942E-03  0.80898E-01  0.69264E-01  0.32967E-03  0.40256E-04  0.55990E-03  0.85202E-01  0.77179E-03  0.82453E-01  0.80412E-03  0.44825E-03  0.67316E-02  0.75020E-01  0.91857E-01  0.83062E-02  0.69218E-01  0.11337E+00  0.54369E-03  0.39496E-03  0.80398E-03  0.53276E-01  0.64980E-03  0.96657E-01  0.81207E-04  0.88039E-04  0.33669E-03  0.77759E-01  0.73302E-01  0.29408E-03
  0.67000E+02  0.84840E-05  0.50757E-04  0.74533E-03  0.96843E-02  0.82807E-03  0.48589E-04  0.72965E-04  0.47836E-03  0.90902E-01  0.57949E-01  0.29903E-03  0.69425E-04  0.62711E-03  0.69394E-01  0.61602E-03  0.62089E-01  0.57913E-03  0.59880E-03  0.22351E-01  0.88930E-01  0.87641E-01  0.24981E-01  0.70211E-01  0.81575E-01  0.68235E-03  0.47711E-03  0.67405E-03  0.59120E-01  0.86229E-03  0.10927E+00  0.83764E-04  0.71203E-04  0.24640E-03  0.74125E-01  0.83157E-01  0.50186E-03
  0.68000E+02  0.15754E-04  0.85062E-04  0.96063E-03  0.10164E-01  0.65423E-03  0.63772E-04  0.70462E-04  0.39799E-03  0.87957E-01  0.87671E-01  0.54124E-03  0.53486E-04  0.75520E-03  0.73566E-01  0.63506E-03  0.62692E-01  0.77299E-03  0.32356E-03  0.26660E-01  0.67179E-01  0.76054E-01  0.26703E-01  0.70730E-01  0.63722E-01  0.57075E-03  0.42462E-03  0.56656E-03  0.91168E-01  0.48038E-03  0.10756E+00  0.77046E-04  0.70436E-04  0.47740E-03  0.65609E-01  0.74093E-01  0.47656E-03
  0.69000E+02  0.16524E-04  0.81286E-04  0.71496E-03  0.97250E-02  0.55095E-03  0.67888E-04  0.75320E-04  0.37053E-03  0.91735E-01  0.77871E-01  0.45199E-03  0.66108E-04  0.54411E-03  0.86672E-01  0.80498E-03  0.83020E-01  0.61737E-03  0.37155E-03  0.26077E-01  0.60665E-01  0.84954E-01  0.28907E-01  0.45208E-01  0.64766E-01  0.81333E-03  0.54585E-03  0.85916E-03  0.87225E-01  0.48953E-03  0.91515E-01  0.71858E-04  0.59991E-04  0.58717E-03  0.10004E+00  0.53011E-01  0.44688E-03
  0.70000E+02  0.14151E-04  0.10796E-03  0.49826E-03  0.10157E-01  0.67147E-03  0.67609E-04  0.72458E-04  0.49454E-03  0.92839E-01  0.86425E-01  0.29551E-03  0.78701E-04  0.70481E-03  0.63186E-01  0.78271E-03  0.89057E-01  0.73634E-03  0.46145E-03  0.28094E-01  0.61748E-01  0.67673E-01  0.33085E-01  0.55835E-01  0.69357E-01  0.88512E-03  0.47336E-03  0.54064E-03  0.11398E+00  0.97443E-03  0.92125E-01  0.59321E-04  0.48078E-04  0.59718E-03  0.48164E-01  0.79310E-01  0.40453E-03
  0.71000E+02  0.11101E-04  0.63661E-04  0.37036E-03  0.18508E-01  0.57843E-03  0.62182E-04  0.62091E-04  0.44728E-03  0.95043E-01  0.98751E-01  0.24706E-03  0.68363E-04  0.58206E-03  0.68081E-01  0.10060E-02  0.87135E-01  0.65444E-03  0.41201E-03  0.28353E-01  0.40592E-01  0.79934E-01  0.25042E-01  0.64594E-01  0.73860E-01  0.75029E-03  0.53908E-03  0.87755E-03  0.87716E-01  0.10932E-02  0.72839E-01  0.64161E-04  0.52294E-04  0.45183E-03  0.63048E-01  0.87535E-01  0.57441E-03
  0.72000E+02  0.11501E-04  0.42147E-04  0.68653E-03  0.17089E-01  0.66971E-03  0.57796E-04  0.43079E-04  0.54937E-03  0.10268E+00  0.90302E-01  0.35094E-03  0.63373E-04  0.43422E-03  0.80613E-01  0.12549E-02  0.61767E-01  0.98223E-03  0.49761E-03  0.28899E-01  0.47996E-01  0.62831E-01  0.26042E-01  0.59548E-01  0.49522E-01  0.65644E-03  0.50129E-03  0.75739E-03  0.87167E-01  0.83931E-03  0.11033E+00  0.48128E-04  0.48912E-04  0.52780E-03  0.76698E-01  0.89023E-01  0.47574E-03
  0.73000E+02  0.94436E-05  0.46363E-04  0.84465E-03  0.16244E-01  0.79222E-03  0.46224E-04  0.48230E-04  0.50760E-03  0.77264E-01  0.66867E-01  0.34100E-03  0.47512E-04  0.78772E-03  0.87254E-01  0.62154E-03  0.90428E-01  0.10593E-02  0.43820E-03  0.23228E-01  0.58927E-01  0.70507E-01  0.28033E-01  0.75865E-01  0.43880E-01  0.60693E-03  0.42655E-03  0.86418E-03  0.68632E-01  0.10279E-02  0.11101E+00  0.28022E-04  0.50892E-04  0.22369E-03  0.78124E-01  0.94342E-01  0.57426E-03
  0.74000E+02  0.16369E-04  0.42212E-04  0.91840E-03  0.11282E-01  0.84111E-03  0.52738E-04  0.56503E-04  0.34862E-03  0.90556E-01  0.67511E-01  0.33834E-03  0.38688E-04  0.57015E-03  0.86634E-01  0.66063E-03  0.60933E-01  0.76120E-03  0.45053E-03  0.24568E-01  0.73803E-01  0.65676E-01  0.30467E-01  0.78501E-01  0.55480E-01  0.63600E-03  0.56152E-03  0.92169E-03  0.66410E-01  0.86628E-03  0.10465E+00  0.48235E-04  0.31281E-04  0.44472E-03  0.73202E-01  0.10130E+00  0.42386E-03
  0.75000E+02  0.21946E-04  0.52150E-04  0.60915E-03  0.13388E-01  0.58105E-03  0.74954E-04  0.53447E-04  0.38615E-03  0.11563E+00  0.41185E-01  0.43107E-03  0.34314E-04  0.57006E-03  0.13397E+00  0.70153E-03  0.71782E-01  0.63896E-03  0.33388E-03  0.17085E-01  0.63372E-01  0.67630E-01  0.31344E-01  0.70935E-01  0.59202E-01  0.50838E-03  0.37471E-03  0.44020E-03  0.57963E-01  0.77201E-03  0.10215E+00  0.51995E-04  0.46413E-04  0.31810E-03  0.47278E-01  0.99540E-01  0.53990E-03
  0.76000E+02  0.16768E-04  0.51874E-04  0.76127E-03  0.28082E-01  0.89314E-03  0.49242E-04  0.52935E-04  0.37845E-03  0.89785E-01  0.67692E-01  0.53599E-03  0.43142E-04  0.56044E-03  0.10436E+00  0.68801E-03  0.40012E-01  0.43779E-03  0.31974E-03  0.73472E-02  0.73034E-01  0.68386E-01  0.29268E-01  0.85100E-01  0.88869E-01  0.59340E-03  0.36194E-03  0.66703E-03  0.54238E-01  0.41624E-03  0.99667E-01  0.63865E-04  0.44894E-04  0.45282E-03  0.73672E-01  0.82614E-01  0.48046E-03
  0.77000E+02  0.15001E-04  0.76321E-04  0.56510E-03  0.32960E-01  0.57014E-03  0.72758E-04  0.53756E-04  0.42388E-03  0.95518E-01  0.99214E-01  0.28809E-03  0.37586E-04  0.69557E-03  0.81709E-01  0.40131E-03  0.52856E-01  0.55186E-03  0.34825E-03  0.13047E-01  0.56457E-01  0.88854E-01  0.21375E-01  0.50706E-01  0.77193E-01  0.58459E-03  0.31512E-03  0.75858E-03  0.60860E-01  0.45980E-03  0.93389E-01  0.88110E-04  0.54727E-04  0.42478E-03  0.71332E-01  0.97420E-01  0.32473E-03
  0.78000E+02  0.24703E-04  0.92683E-04  0.44832E-03  0.27516E-01  0.45351E-03  0.62309E-04  0.57658E-04  0.52427E-03  0.71858E-01  0.80101E-01  0.34875E-03  0.84411E-04  0.48276E-03  0.95279E-01  0.48662E-03  0.68132E-01  0.73615E-03  0.34600E-03  0.21150E-01  0.83308E-01  0.74833E-01  0.19361E-01  0.63952E-01  0.78671E-01  0.59489E-03  0.47232E-03  0.64021E-03  0.62851E-01  0.49644E-03  0.75875E-01  0.50199E-04  0.72417E-04  0.39507E-03  0.69899E-01  0.99899E-01  0.44833E-03
  0.79000E+02  0.18365E-04  0.90948E-04  0.43807E-03  0.24653E-01  0.60825E-03  0.60599E-04  0.58135E-04  0.39220E-03  0.81758E-01  0.75391E-01  0.44882E-03  0.74571E-04  0.55946E-03  0.85455E-01  0.51124E-03  0.58379E-01  0.10507E-02  0.39366E-03  0.22479E-01  0.70304E-01  0.67780E-01  0.17482E-01  0.79036E-01  0.89515E-01  0.49368E-03  0.34622E-03  0.78927E-03  0.96223E-01  0.44161E-03  0.63277E-01  0.64007E-04  0.75069E-04  0.44470E-03  0.67091E-01  0.93494E-01  0.32423E-03
  0.80000E+02  0.23300E-04  0.55671E-04  0.36730E-03  0.15668E-01  0.52145E-03  0.90906E-04  0.65415E-04  0.31395E-03  0.80823E-01  0.58390E-01  0.74669E-03  0.75129E-04  0.36586E-03  0.95976E-01  0.69503E-03  0.88868E-01  0.51267E-03  0.47982E-03  0.32386E-01  0.55899E-01  0.78577E-01  0.16826E-01  0.88476E-01  0.74852E-01  0.65814E-03  0.36464E-03  0.90274E-03  0.10448E+00  0.54694E-03  0.59602E-01  0.78327E-04  0.61289E-04  0.32340E-03  0.69956E-01  0.71599E-01  0.37612E-03
  0.81000E+02  0.17269E-04  0.52134E-04  0.43548E-03  0.13056E-01  0.53096E-03  0.89003E-04  0.53377E-04  0.41335E-03  0.75360E-01  0.69886E-01  0.36608E-03  0.65086E-04  0.52751E-03  0.68962E-01  0.94588E-03  0.60128E-01  0.57561E-03  0.39494E-03  0.32885E-01  0.73290E-01  0.54416E-01  0.21078E-01  0.10574E+00  0.74214E-01  0.53226E-03  0.33966E-03  0.70153E-03  0.88218E-01  0.51472E-03  0.72408E-01  0.84650E-04  0.60671E-04  0.27628E-03  0.80882E-01  0.10215E+00  0.35086E-03
  0.82000E+02  0.19742E-04  0.69505E-04  0.57856E-03  0.15619E-01  0.84407E-03  0.57520E-04  0.40725E-04  0.35365E-03  0.66951E-01  0.62205E-01  0.46009E-03  0.47534E-04  0.57893E-03  0.86371E-01  0.49689E-03  0.93017E-01  0.56225E-03  0.21171E-03  0.29197E-01  0.63806E-01  0.67002E-01  0.32781E-01  0.94169E-01  0.80035E-01  0.71175E-03  0.34706E-03  0.52061E-03  0.82834E-01  0.49533E-03  0.68652E-01  0.55403E-04  0.60210E-04  0.46079E-03  0.98419E-01  0.51544E-01  0.42503E-03
  0.83000E+02  0.19051E-04  0.68016E-04  0.48185E-03  0.14941E-01  0.69310E-03  0.78467E-04  0.65997E-04  0.35168E-03  0.96306E-01  0.80265E-01  0.32030E-03  0.65954E-04  0.61593E-03  0.70414E-01  0.44567E-03  0.67394E-01  0.67960E-03  0.31142E-03  0.12030E-01  0.81665E-01  0.61052E-01  0.45182E-01  0.92232E-01  0.62628E-01  0.73569E-03  0.51771E-03  0.85433E-03  0.75417E-01  0.44361E-03  0.74795E-01  0.70104E-04  0.59888E-04  0.19258E-03  0.89591E-01  0.68461E-01  0.55856E-03
  0.84000E+02  0.23448E-04  0.49734E-04  0.50434E-03  0.14366E-01  0.64084E-03  0.54727E-04  0.66977E-04  0.21789E-03  0.86217E-01  0.69338E-01  0.39787E-03  0.57285E-04  0.54781E-03  0.69179E-01  0.61960E-03  0.66730E-01  0.82358E-03  0.24082E-03  0.20481E-01  0.99100E-01  0.61523E-01  0.36031E-01  0.92646E-01  0.71353E-01  0.59213E-03  0.49734E-03  0.87973E-03  0.58361E-01  0.46946E-03  0.68325E-01  0.56597E-04  0.71275E-04  0.34851E-03  0.85017E-01  0.93544E-01  0.62609E-03
