The average active PES project on different diabatic wave function for one core sample. psit(ifre)=P(ifre,isurface)**2 
         time      psit(1)      psit(2)      psit(3)      psit(4)      psit(5)      psit(6)      psit(7)      psit(8)      psit(9)     psit(10)     psit(11)     psit(12)     psit(13)     psit(14)     psit(15)     psit(16)     psit(17)     psit(18)     psit(19)     psit(20)     psit(21)     psit(22)     psit(23)     psit(24)     psit(25)     psit(26)     psit(27)     psit(28)     psit(29)     psit(30)     psit(31)     psit(32)     psit(33)     psit(34)     psit(35)     psit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.28000E+03  0.69329E-04  0.16178E-03  0.49962E-03  0.17819E+00  0.49962E-03  0.16178E-03  0.10823E-03  0.33869E-03  0.31295E-01  0.26370E-01  0.50434E-03  0.14503E-03  0.42807E-03  0.37174E-01  0.25367E-01  0.35623E-01  0.60470E-03  0.45022E-03  0.18507E+00  0.32626E-01  0.18775E-01  0.21573E+00  0.18775E-01  0.32626E-01  0.42807E-03  0.45022E-03  0.60470E-03  0.35623E-01  0.25367E-01  0.37174E-01  0.10823E-03  0.14503E-03  0.50434E-03  0.26370E-01  0.31295E-01  0.33869E-03
  0.28100E+03  0.71237E-04  0.17649E-03  0.54464E-03  0.17216E+00  0.54464E-03  0.17649E-03  0.87779E-04  0.32399E-03  0.22981E-01  0.36001E-01  0.50656E-03  0.14190E-03  0.38139E-03  0.27429E-01  0.25224E-01  0.36180E-01  0.44639E-03  0.40147E-03  0.19233E+00  0.36137E-01  0.33064E-01  0.19539E+00  0.33064E-01  0.36137E-01  0.38139E-03  0.40147E-03  0.44639E-03  0.36180E-01  0.25224E-01  0.27429E-01  0.87779E-04  0.14190E-03  0.50656E-03  0.36001E-01  0.22981E-01  0.32399E-03
  0.28200E+03  0.49442E-04  0.17896E-03  0.72736E-03  0.17695E+00  0.72736E-03  0.17896E-03  0.85522E-04  0.29945E-03  0.26273E-01  0.34798E-01  0.49780E-03  0.11604E-03  0.44967E-03  0.28390E-01  0.25117E-01  0.37154E-01  0.49066E-03  0.33714E-03  0.20141E+00  0.34039E-01  0.32641E-01  0.17840E+00  0.32641E-01  0.34039E-01  0.44967E-03  0.33714E-03  0.49066E-03  0.37154E-01  0.25117E-01  0.28390E-01  0.85522E-04  0.11604E-03  0.49780E-03  0.34798E-01  0.26273E-01  0.29945E-03
  0.28300E+03  0.53395E-04  0.15115E-03  0.63987E-03  0.17988E+00  0.63987E-03  0.15115E-03  0.98225E-04  0.25528E-03  0.20543E-01  0.26884E-01  0.45709E-03  0.80796E-04  0.35408E-03  0.29254E-01  0.25162E-01  0.39243E-01  0.49029E-03  0.29469E-03  0.22843E+00  0.32565E-01  0.27322E-01  0.18405E+00  0.27322E-01  0.32565E-01  0.35408E-03  0.29469E-03  0.49029E-03  0.39243E-01  0.25162E-01  0.29254E-01  0.98225E-04  0.80796E-04  0.45709E-03  0.26884E-01  0.20543E-01  0.25528E-03
  0.28400E+03  0.51914E-04  0.13107E-03  0.73177E-03  0.21820E+00  0.73177E-03  0.13107E-03  0.11662E-03  0.26824E-03  0.21189E-01  0.27907E-01  0.39629E-03  0.85438E-04  0.39559E-03  0.29560E-01  0.25158E-01  0.34499E-01  0.46539E-03  0.38735E-03  0.20265E+00  0.32615E-01  0.27777E-01  0.17574E+00  0.27777E-01  0.32615E-01  0.39559E-03  0.38735E-03  0.46539E-03  0.34499E-01  0.25158E-01  0.29560E-01  0.11662E-03  0.85438E-04  0.39629E-03  0.27907E-01  0.21189E-01  0.26824E-03
  0.28500E+03  0.69639E-04  0.13385E-03  0.66547E-03  0.21093E+00  0.66547E-03  0.13385E-03  0.12553E-03  0.26944E-03  0.18853E-01  0.26036E-01  0.40218E-03  0.11840E-03  0.44541E-03  0.31007E-01  0.25257E-01  0.35071E-01  0.53410E-03  0.41762E-03  0.17910E+00  0.30295E-01  0.30673E-01  0.20929E+00  0.30673E-01  0.30295E-01  0.44541E-03  0.41762E-03  0.53410E-03  0.35071E-01  0.25257E-01  0.31007E-01  0.12553E-03  0.11840E-03  0.40218E-03  0.26036E-01  0.18853E-01  0.26944E-03
  0.28600E+03  0.70503E-04  0.13553E-03  0.63720E-03  0.18864E+00  0.63720E-03  0.13553E-03  0.12344E-03  0.27111E-03  0.16833E-01  0.24523E-01  0.35825E-03  0.12886E-03  0.50135E-03  0.30432E-01  0.25445E-01  0.33015E-01  0.51840E-03  0.39349E-03  0.14861E+00  0.33076E-01  0.33041E-01  0.26381E+00  0.33041E-01  0.33076E-01  0.50135E-03  0.39349E-03  0.51840E-03  0.33015E-01  0.25445E-01  0.30432E-01  0.12344E-03  0.12886E-03  0.35825E-03  0.24523E-01  0.16833E-01  0.27111E-03
  0.28700E+03  0.96459E-04  0.12681E-03  0.53069E-03  0.18968E+00  0.53069E-03  0.12681E-03  0.98590E-04  0.26465E-03  0.18781E-01  0.25471E-01  0.32349E-03  0.12187E-03  0.41082E-03  0.25701E-01  0.25463E-01  0.26900E-01  0.36305E-03  0.39905E-03  0.18259E+00  0.24084E-01  0.34984E-01  0.25959E+00  0.34984E-01  0.24084E-01  0.41082E-03  0.39905E-03  0.36305E-03  0.26900E-01  0.25463E-01  0.25701E-01  0.98590E-04  0.12187E-03  0.32349E-03  0.25471E-01  0.18781E-01  0.26465E-03
  0.28800E+03  0.10239E-03  0.10372E-03  0.42736E-03  0.17801E+00  0.42736E-03  0.10372E-03  0.99178E-04  0.25562E-03  0.13098E-01  0.27229E-01  0.35198E-03  0.12307E-03  0.50215E-03  0.27064E-01  0.25434E-01  0.26751E-01  0.37043E-03  0.35488E-03  0.21041E+00  0.23260E-01  0.34047E-01  0.25254E+00  0.34047E-01  0.23260E-01  0.50215E-03  0.35488E-03  0.37043E-03  0.26751E-01  0.25434E-01  0.27064E-01  0.99178E-04  0.12307E-03  0.35198E-03  0.27229E-01  0.13098E-01  0.25562E-03
  0.28900E+03  0.10685E-03  0.97825E-04  0.43082E-03  0.18847E+00  0.43082E-03  0.97825E-04  0.13848E-03  0.30492E-03  0.17548E-01  0.33066E-01  0.37858E-03  0.15125E-03  0.65872E-03  0.32265E-01  0.25379E-01  0.25437E-01  0.60883E-03  0.46745E-03  0.19270E+00  0.34683E-01  0.34174E-01  0.20715E+00  0.34174E-01  0.34683E-01  0.65872E-03  0.46745E-03  0.60883E-03  0.25437E-01  0.25379E-01  0.32265E-01  0.13848E-03  0.15125E-03  0.37858E-03  0.33066E-01  0.17548E-01  0.30492E-03
  0.29000E+03  0.84959E-04  0.96558E-04  0.45283E-03  0.20971E+00  0.45283E-03  0.96558E-04  0.15374E-03  0.32912E-03  0.18404E-01  0.28850E-01  0.38995E-03  0.13225E-03  0.67167E-03  0.34424E-01  0.25226E-01  0.28200E-01  0.81685E-03  0.38464E-03  0.15193E+00  0.35868E-01  0.30080E-01  0.22931E+00  0.30080E-01  0.35868E-01  0.67167E-03  0.38464E-03  0.81685E-03  0.28200E-01  0.25226E-01  0.34424E-01  0.15374E-03  0.13225E-03  0.38995E-03  0.28850E-01  0.18404E-01  0.32912E-03
  0.29100E+03  0.97874E-04  0.95146E-04  0.36508E-03  0.19315E+00  0.36508E-03  0.95146E-04  0.16790E-03  0.30151E-03  0.24308E-01  0.33110E-01  0.39771E-03  0.16799E-03  0.71323E-03  0.33733E-01  0.25246E-01  0.29133E-01  0.74113E-03  0.35738E-03  0.17268E+00  0.30775E-01  0.34161E-01  0.20652E+00  0.34161E-01  0.30775E-01  0.71323E-03  0.35738E-03  0.74113E-03  0.29133E-01  0.25246E-01  0.33733E-01  0.16790E-03  0.16799E-03  0.39771E-03  0.33110E-01  0.24308E-01  0.30151E-03
  0.29200E+03  0.11746E-03  0.91955E-04  0.45532E-03  0.14894E+00  0.45532E-03  0.91955E-04  0.16999E-03  0.26537E-03  0.31118E-01  0.35810E-01  0.35128E-03  0.16808E-03  0.62876E-03  0.32868E-01  0.25121E-01  0.25933E-01  0.65875E-03  0.32526E-03  0.21025E+00  0.29348E-01  0.31115E-01  0.21184E+00  0.31115E-01  0.29348E-01  0.62876E-03  0.32526E-03  0.65875E-03  0.25933E-01  0.25121E-01  0.32868E-01  0.16999E-03  0.16808E-03  0.35128E-03  0.35810E-01  0.31118E-01  0.26537E-03
  0.29300E+03  0.10713E-03  0.82919E-04  0.48251E-03  0.15251E+00  0.48251E-03  0.82919E-04  0.15431E-03  0.25248E-03  0.33072E-01  0.34276E-01  0.36716E-03  0.15692E-03  0.60369E-03  0.35566E-01  0.25050E-01  0.31832E-01  0.60663E-03  0.29307E-03  0.22940E+00  0.23951E-01  0.26117E-01  0.19226E+00  0.26117E-01  0.23951E-01  0.60370E-03  0.29307E-03  0.60663E-03  0.31832E-01  0.25050E-01  0.35566E-01  0.15431E-03  0.15692E-03  0.36716E-03  0.34276E-01  0.33072E-01  0.25248E-03
  0.29400E+03  0.92271E-04  0.71338E-04  0.56295E-03  0.19965E+00  0.56295E-03  0.71338E-04  0.14023E-03  0.21903E-03  0.29053E-01  0.32122E-01  0.45988E-03  0.12332E-03  0.67512E-03  0.30924E-01  0.25011E-01  0.25622E-01  0.51587E-03  0.28441E-03  0.21921E+00  0.19435E-01  0.28470E-01  0.19367E+00  0.28470E-01  0.19435E-01  0.67512E-03  0.28441E-03  0.51587E-03  0.25622E-01  0.25011E-01  0.30924E-01  0.14023E-03  0.12332E-03  0.45988E-03  0.32122E-01  0.29053E-01  0.21903E-03
  0.29500E+03  0.73154E-04  0.84332E-04  0.53489E-03  0.22661E+00  0.53489E-03  0.84332E-04  0.12175E-03  0.25512E-03  0.23072E-01  0.28212E-01  0.41894E-03  0.99878E-04  0.54748E-03  0.26501E-01  0.25067E-01  0.30618E-01  0.42116E-03  0.33145E-03  0.19096E+00  0.22620E-01  0.26862E-01  0.21083E+00  0.26862E-01  0.22620E-01  0.54748E-03  0.33145E-03  0.42116E-03  0.30618E-01  0.25067E-01  0.26501E-01  0.12175E-03  0.99878E-04  0.41894E-03  0.28212E-01  0.23072E-01  0.25512E-03
  0.29600E+03  0.75976E-04  0.11881E-03  0.62879E-03  0.18945E+00  0.62879E-03  0.11881E-03  0.12035E-03  0.29223E-03  0.22123E-01  0.26495E-01  0.40995E-03  0.13851E-03  0.67879E-03  0.23199E-01  0.25206E-01  0.34320E-01  0.39593E-03  0.37672E-03  0.19486E+00  0.30806E-01  0.23537E-01  0.23792E+00  0.23537E-01  0.30806E-01  0.67879E-03  0.37672E-03  0.39593E-03  0.34320E-01  0.25206E-01  0.23199E-01  0.12035E-03  0.13851E-03  0.40995E-03  0.26495E-01  0.22123E-01  0.29223E-03
  0.29700E+03  0.88001E-04  0.12465E-03  0.66930E-03  0.18060E+00  0.66930E-03  0.12465E-03  0.12971E-03  0.40827E-03  0.22408E-01  0.23105E-01  0.43994E-03  0.15777E-03  0.82075E-03  0.22335E-01  0.25369E-01  0.31142E-01  0.43781E-03  0.33669E-03  0.19284E+00  0.35340E-01  0.25963E-01  0.24811E+00  0.25963E-01  0.35340E-01  0.82075E-03  0.33669E-03  0.43781E-03  0.31142E-01  0.25369E-01  0.22335E-01  0.12971E-03  0.15777E-03  0.43994E-03  0.23105E-01  0.22408E-01  0.40827E-03
  0.29800E+03  0.95578E-04  0.14740E-03  0.66173E-03  0.16758E+00  0.66173E-03  0.14740E-03  0.14791E-03  0.41296E-03  0.22941E-01  0.27131E-01  0.45694E-03  0.16018E-03  0.88726E-03  0.20814E-01  0.25506E-01  0.26465E-01  0.48969E-03  0.34186E-03  0.21561E+00  0.32029E-01  0.27483E-01  0.24456E+00  0.27483E-01  0.32029E-01  0.88726E-03  0.34186E-03  0.48969E-03  0.26465E-01  0.25506E-01  0.20814E-01  0.14791E-03  0.16018E-03  0.45694E-03  0.27131E-01  0.22941E-01  0.41296E-03
  0.29900E+03  0.10639E-03  0.18708E-03  0.67901E-03  0.20895E+00  0.67901E-03  0.18708E-03  0.17267E-03  0.33545E-03  0.23139E-01  0.28406E-01  0.43071E-03  0.14330E-03  0.84928E-03  0.19712E-01  0.25560E-01  0.26016E-01  0.54042E-03  0.31127E-03  0.18672E+00  0.26950E-01  0.25105E-01  0.24716E+00  0.25105E-01  0.26950E-01  0.84928E-03  0.31127E-03  0.54042E-03  0.26016E-01  0.25560E-01  0.19712E-01  0.17267E-03  0.14330E-03  0.43071E-03  0.28406E-01  0.23139E-01  0.33545E-03
  0.30000E+03  0.10945E-03  0.17351E-03  0.66579E-03  0.19008E+00  0.66579E-03  0.17351E-03  0.18035E-03  0.31827E-03  0.21733E-01  0.29978E-01  0.42131E-03  0.12946E-03  0.71218E-03  0.21654E-01  0.25606E-01  0.25480E-01  0.50026E-03  0.30917E-03  0.22316E+00  0.24338E-01  0.25217E-01  0.23182E+00  0.25217E-01  0.24338E-01  0.71218E-03  0.30917E-03  0.50026E-03  0.25480E-01  0.25606E-01  0.21654E-01  0.18035E-03  0.12946E-03  0.42131E-03  0.29978E-01  0.21733E-01  0.31827E-03
  0.30100E+03  0.11152E-03  0.17845E-03  0.57062E-03  0.22060E+00  0.57062E-03  0.17845E-03  0.14473E-03  0.33185E-03  0.24076E-01  0.31655E-01  0.35141E-03  0.11519E-03  0.55010E-03  0.27228E-01  0.25542E-01  0.29767E-01  0.47183E-03  0.29080E-03  0.20141E+00  0.22552E-01  0.24342E-01  0.20155E+00  0.24342E-01  0.22552E-01  0.55010E-03  0.29080E-03  0.47183E-03  0.29767E-01  0.25542E-01  0.27228E-01  0.14473E-03  0.11519E-03  0.35141E-03  0.31655E-01  0.24076E-01  0.33185E-03
  0.30200E+03  0.99383E-04  0.17620E-03  0.50079E-03  0.22768E+00  0.50079E-03  0.17620E-03  0.12577E-03  0.30918E-03  0.24237E-01  0.28620E-01  0.34279E-03  0.10981E-03  0.44264E-03  0.25590E-01  0.25507E-01  0.24157E-01  0.46777E-03  0.29595E-03  0.22219E+00  0.21325E-01  0.26421E-01  0.19278E+00  0.26421E-01  0.21325E-01  0.44264E-03  0.29595E-03  0.46777E-03  0.24157E-01  0.25507E-01  0.25590E-01  0.12577E-03  0.10981E-03  0.34279E-03  0.28620E-01  0.24237E-01  0.30918E-03
  0.30300E+03  0.10617E-03  0.17729E-03  0.48639E-03  0.17990E+00  0.48639E-03  0.17729E-03  0.12055E-03  0.34868E-03  0.22950E-01  0.30346E-01  0.30117E-03  0.11777E-03  0.55116E-03  0.25453E-01  0.25510E-01  0.28551E-01  0.51386E-03  0.31883E-03  0.24134E+00  0.25489E-01  0.28364E-01  0.19946E+00  0.28364E-01  0.25489E-01  0.55116E-03  0.31883E-03  0.51386E-03  0.28551E-01  0.25510E-01  0.25453E-01  0.12055E-03  0.11777E-03  0.30117E-03  0.30346E-01  0.22950E-01  0.34868E-03
  0.30400E+03  0.12422E-03  0.14810E-03  0.37245E-03  0.16828E+00  0.37245E-03  0.14810E-03  0.97842E-04  0.34560E-03  0.20420E-01  0.26972E-01  0.27069E-03  0.13615E-03  0.58060E-03  0.28525E-01  0.25482E-01  0.32316E-01  0.58940E-03  0.35728E-03  0.25885E+00  0.34512E-01  0.29439E-01  0.17162E+00  0.29439E-01  0.34512E-01  0.58060E-03  0.35728E-03  0.58940E-03  0.32316E-01  0.25482E-01  0.28525E-01  0.97842E-04  0.13615E-03  0.27069E-03  0.26972E-01  0.20420E-01  0.34560E-03
  0.30500E+03  0.11407E-03  0.10522E-03  0.36604E-03  0.16595E+00  0.36604E-03  0.10522E-03  0.95028E-04  0.35795E-03  0.18857E-01  0.26811E-01  0.29517E-03  0.15286E-03  0.69270E-03  0.30428E-01  0.25563E-01  0.31682E-01  0.67083E-03  0.37678E-03  0.26057E+00  0.38071E-01  0.29145E-01  0.16604E+00  0.29145E-01  0.38071E-01  0.69270E-03  0.37678E-03  0.67083E-03  0.31682E-01  0.25563E-01  0.30428E-01  0.95028E-04  0.15286E-03  0.29517E-03  0.26811E-01  0.18857E-01  0.35795E-03
  0.30600E+03  0.10691E-03  0.88076E-04  0.48298E-03  0.15367E+00  0.48298E-03  0.88076E-04  0.12344E-03  0.35802E-03  0.20529E-01  0.30204E-01  0.38680E-03  0.15647E-03  0.88744E-03  0.28289E-01  0.25700E-01  0.32807E-01  0.73288E-03  0.42290E-03  0.21643E+00  0.40510E-01  0.29254E-01  0.20793E+00  0.29254E-01  0.40510E-01  0.88744E-03  0.42290E-03  0.73288E-03  0.32807E-01  0.25700E-01  0.28289E-01  0.12344E-03  0.15647E-03  0.38680E-03  0.30204E-01  0.20529E-01  0.35802E-03
  0.30700E+03  0.71313E-04  0.71466E-04  0.52207E-03  0.16016E+00  0.52207E-03  0.71466E-04  0.13405E-03  0.33487E-03  0.19780E-01  0.31651E-01  0.43922E-03  0.13770E-03  0.96806E-03  0.22987E-01  0.25603E-01  0.38257E-01  0.75564E-03  0.47598E-03  0.15925E+00  0.37946E-01  0.30699E-01  0.25900E+00  0.30699E-01  0.37946E-01  0.96806E-03  0.47598E-03  0.75564E-03  0.38257E-01  0.25603E-01  0.22987E-01  0.13405E-03  0.13770E-03  0.43922E-03  0.31651E-01  0.19780E-01  0.33487E-03
  0.30800E+03  0.77287E-04  0.94060E-04  0.59022E-03  0.16076E+00  0.59022E-03  0.94060E-04  0.11932E-03  0.22233E-03  0.22062E-01  0.34754E-01  0.42375E-03  0.14739E-03  0.10445E-02  0.26749E-01  0.25501E-01  0.27395E-01  0.63101E-03  0.44336E-03  0.15451E+00  0.35982E-01  0.32265E-01  0.26780E+00  0.32265E-01  0.35982E-01  0.10445E-02  0.44336E-03  0.63101E-03  0.27395E-01  0.25501E-01  0.26749E-01  0.11932E-03  0.14739E-03  0.42375E-03  0.34754E-01  0.22062E-01  0.22233E-03
  0.30900E+03  0.10626E-03  0.10414E-03  0.67082E-03  0.16066E+00  0.67082E-03  0.10414E-03  0.12949E-03  0.20161E-03  0.21534E-01  0.33319E-01  0.38605E-03  0.12296E-03  0.10004E-02  0.33177E-01  0.25492E-01  0.27378E-01  0.61122E-03  0.40902E-03  0.18416E+00  0.33190E-01  0.31055E-01  0.23751E+00  0.31055E-01  0.33190E-01  0.10004E-02  0.40902E-03  0.61122E-03  0.27378E-01  0.25492E-01  0.33177E-01  0.12949E-03  0.12296E-03  0.38605E-03  0.33319E-01  0.21534E-01  0.20161E-03
  0.31000E+03  0.90790E-04  0.10427E-03  0.60974E-03  0.17028E+00  0.60974E-03  0.10427E-03  0.14177E-03  0.21927E-03  0.19135E-01  0.28767E-01  0.40018E-03  0.11487E-03  0.90793E-03  0.27347E-01  0.25529E-01  0.31241E-01  0.69832E-03  0.37375E-03  0.18079E+00  0.32223E-01  0.25347E-01  0.26252E+00  0.25347E-01  0.32223E-01  0.90793E-03  0.37375E-03  0.69832E-03  0.31241E-01  0.25529E-01  0.27347E-01  0.14177E-03  0.11487E-03  0.40018E-03  0.28767E-01  0.19135E-01  0.21927E-03
  0.31100E+03  0.93835E-04  0.11872E-03  0.78130E-03  0.16623E+00  0.78130E-03  0.11872E-03  0.19530E-03  0.27811E-03  0.24677E-01  0.28343E-01  0.46893E-03  0.12839E-03  0.78264E-03  0.25914E-01  0.25493E-01  0.37820E-01  0.56729E-03  0.41588E-03  0.19210E+00  0.33370E-01  0.28198E-01  0.22648E+00  0.28198E-01  0.33370E-01  0.78264E-03  0.41588E-03  0.56729E-03  0.37820E-01  0.25493E-01  0.25914E-01  0.19530E-03  0.12839E-03  0.46893E-03  0.28343E-01  0.24677E-01  0.27811E-03
  0.31200E+03  0.10799E-03  0.10227E-03  0.60357E-03  0.18186E+00  0.60357E-03  0.10227E-03  0.18047E-03  0.29689E-03  0.27260E-01  0.34003E-01  0.42709E-03  0.14715E-03  0.65245E-03  0.25496E-01  0.25476E-01  0.33993E-01  0.57399E-03  0.38755E-03  0.17239E+00  0.32896E-01  0.28937E-01  0.22277E+00  0.28937E-01  0.32896E-01  0.65245E-03  0.38755E-03  0.57399E-03  0.33993E-01  0.25476E-01  0.25496E-01  0.18047E-03  0.14715E-03  0.42709E-03  0.34003E-01  0.27260E-01  0.29689E-03
  0.31300E+03  0.10685E-03  0.11008E-03  0.50449E-03  0.18712E+00  0.50449E-03  0.11008E-03  0.21822E-03  0.31747E-03  0.25960E-01  0.33153E-01  0.44152E-03  0.16182E-03  0.61865E-03  0.21148E-01  0.25504E-01  0.40041E-01  0.59401E-03  0.37930E-03  0.16584E+00  0.34835E-01  0.31969E-01  0.21503E+00  0.31969E-01  0.34835E-01  0.61865E-03  0.37930E-03  0.59401E-03  0.40041E-01  0.25504E-01  0.21148E-01  0.21822E-03  0.16182E-03  0.44152E-03  0.33153E-01  0.25960E-01  0.31747E-03
  0.31400E+03  0.11256E-03  0.10690E-03  0.41589E-03  0.18657E+00  0.41589E-03  0.10690E-03  0.22433E-03  0.32064E-03  0.26466E-01  0.31742E-01  0.40703E-03  0.16547E-03  0.59961E-03  0.20724E-01  0.25505E-01  0.43250E-01  0.55288E-03  0.38699E-03  0.15367E+00  0.33218E-01  0.28908E-01  0.23366E+00  0.28908E-01  0.33218E-01  0.59961E-03  0.38699E-03  0.55288E-03  0.43250E-01  0.25505E-01  0.20724E-01  0.22433E-03  0.16547E-03  0.40703E-03  0.31742E-01  0.26466E-01  0.32064E-03
  0.31500E+03  0.12756E-03  0.11811E-03  0.34610E-03  0.20585E+00  0.34610E-03  0.11811E-03  0.18684E-03  0.30941E-03  0.26860E-01  0.37454E-01  0.36592E-03  0.14268E-03  0.59049E-03  0.24230E-01  0.25630E-01  0.41785E-01  0.48628E-03  0.44316E-03  0.17180E+00  0.25104E-01  0.23035E-01  0.20805E+00  0.23035E-01  0.25104E-01  0.59049E-03  0.44316E-03  0.48628E-03  0.41785E-01  0.25630E-01  0.24230E-01  0.18684E-03  0.14268E-03  0.36592E-03  0.37454E-01  0.26860E-01  0.30941E-03
  0.31600E+03  0.11654E-03  0.11651E-03  0.37922E-03  0.20446E+00  0.37922E-03  0.11651E-03  0.20416E-03  0.31335E-03  0.33655E-01  0.34420E-01  0.33341E-03  0.15131E-03  0.57206E-03  0.25202E-01  0.25568E-01  0.35438E-01  0.42208E-03  0.45179E-03  0.19988E+00  0.30189E-01  0.20678E-01  0.17935E+00  0.20678E-01  0.30189E-01  0.57206E-03  0.45179E-03  0.42208E-03  0.35438E-01  0.25568E-01  0.25202E-01  0.20416E-03  0.15131E-03  0.33341E-03  0.34420E-01  0.33655E-01  0.31335E-03
  0.31700E+03  0.10700E-03  0.11338E-03  0.37449E-03  0.20892E+00  0.37449E-03  0.11338E-03  0.18561E-03  0.28270E-03  0.36650E-01  0.33289E-01  0.31762E-03  0.18858E-03  0.50099E-03  0.26820E-01  0.25417E-01  0.30880E-01  0.51194E-03  0.41857E-03  0.21778E+00  0.32128E-01  0.19731E-01  0.15758E+00  0.19731E-01  0.32128E-01  0.50099E-03  0.41857E-03  0.51194E-03  0.30880E-01  0.25417E-01  0.26820E-01  0.18561E-03  0.18858E-03  0.31762E-03  0.33289E-01  0.36650E-01  0.28270E-03
  0.31800E+03  0.86107E-04  0.10295E-03  0.37899E-03  0.22601E+00  0.37899E-03  0.10295E-03  0.14396E-03  0.26769E-03  0.34341E-01  0.32662E-01  0.33320E-03  0.18598E-03  0.41522E-03  0.29294E-01  0.25427E-01  0.28561E-01  0.55666E-03  0.40391E-03  0.19697E+00  0.29194E-01  0.22313E-01  0.16778E+00  0.22313E-01  0.29194E-01  0.41522E-03  0.40391E-03  0.55666E-03  0.28561E-01  0.25427E-01  0.29294E-01  0.14396E-03  0.18598E-03  0.33320E-03  0.32662E-01  0.34341E-01  0.26769E-03
  0.31900E+03  0.59624E-04  0.10893E-03  0.37088E-03  0.19761E+00  0.37088E-03  0.10893E-03  0.10981E-03  0.24752E-03  0.28004E-01  0.28647E-01  0.37083E-03  0.15642E-03  0.41819E-03  0.32447E-01  0.25717E-01  0.28063E-01  0.57173E-03  0.37347E-03  0.21861E+00  0.34919E-01  0.28717E-01  0.16524E+00  0.28717E-01  0.34919E-01  0.41819E-03  0.37347E-03  0.57173E-03  0.28063E-01  0.25717E-01  0.32447E-01  0.10981E-03  0.15642E-03  0.37083E-03  0.28647E-01  0.28004E-01  0.24752E-03
  0.32000E+03  0.56517E-04  0.12157E-03  0.48810E-03  0.19451E+00  0.48810E-03  0.12157E-03  0.92672E-04  0.30761E-03  0.29094E-01  0.25091E-01  0.38734E-03  0.12736E-03  0.52973E-03  0.33577E-01  0.25671E-01  0.25724E-01  0.54435E-03  0.33145E-03  0.22845E+00  0.34342E-01  0.33722E-01  0.15668E+00  0.33722E-01  0.34342E-01  0.52973E-03  0.33145E-03  0.54435E-03  0.25724E-01  0.25671E-01  0.33577E-01  0.92672E-04  0.12736E-03  0.38734E-03  0.25091E-01  0.29094E-01  0.30761E-03
  0.32100E+03  0.37884E-04  0.12534E-03  0.44831E-03  0.20106E+00  0.44831E-03  0.12534E-03  0.12215E-03  0.36723E-03  0.28526E-01  0.28524E-01  0.44158E-03  0.98333E-04  0.47128E-03  0.38460E-01  0.25773E-01  0.22581E-01  0.44368E-03  0.29531E-03  0.23050E+00  0.26440E-01  0.29527E-01  0.16312E+00  0.29527E-01  0.26440E-01  0.47128E-03  0.29531E-03  0.44368E-03  0.22581E-01  0.25773E-01  0.38460E-01  0.12215E-03  0.98333E-04  0.44158E-03  0.28524E-01  0.28526E-01  0.36723E-03
  0.32200E+03  0.43292E-04  0.11873E-03  0.45339E-03  0.19270E+00  0.45339E-03  0.11873E-03  0.13700E-03  0.40060E-03  0.19440E-01  0.29862E-01  0.40308E-03  0.74365E-04  0.59255E-03  0.37210E-01  0.25790E-01  0.24128E-01  0.40683E-03  0.27764E-03  0.23485E+00  0.28257E-01  0.32199E-01  0.17291E+00  0.32199E-01  0.28257E-01  0.59255E-03  0.27764E-03  0.40683E-03  0.24128E-01  0.25790E-01  0.37210E-01  0.13700E-03  0.74365E-04  0.40308E-03  0.29862E-01  0.19440E-01  0.40060E-03
  0.32300E+03  0.59676E-04  0.14182E-03  0.59246E-03  0.17538E+00  0.59246E-03  0.14182E-03  0.12370E-03  0.41375E-03  0.25102E-01  0.35121E-01  0.35527E-03  0.84615E-04  0.83654E-03  0.29907E-01  0.25637E-01  0.24337E-01  0.56821E-03  0.30281E-03  0.24700E+00  0.30676E-01  0.36286E-01  0.15659E+00  0.36286E-01  0.30676E-01  0.83654E-03  0.30281E-03  0.56821E-03  0.24337E-01  0.25637E-01  0.29907E-01  0.12370E-03  0.84615E-04  0.35527E-03  0.35121E-01  0.25102E-01  0.41375E-03
  0.32400E+03  0.88819E-04  0.13398E-03  0.61702E-03  0.19559E+00  0.61702E-03  0.13398E-03  0.14498E-03  0.29703E-03  0.16622E-01  0.30181E-01  0.32100E-03  0.97133E-04  0.76676E-03  0.26370E-01  0.25376E-01  0.21463E-01  0.45860E-03  0.29525E-03  0.25473E+00  0.31184E-01  0.32472E-01  0.17599E+00  0.32472E-01  0.31184E-01  0.76676E-03  0.29525E-03  0.45860E-03  0.21463E-01  0.25376E-01  0.26370E-01  0.14498E-03  0.97133E-04  0.32100E-03  0.30181E-01  0.16622E-01  0.29703E-03
  0.32500E+03  0.12456E-03  0.14182E-03  0.70520E-03  0.22330E+00  0.70520E-03  0.14182E-03  0.11681E-03  0.26418E-03  0.17438E-01  0.22429E-01  0.27871E-03  0.10808E-03  0.62931E-03  0.19801E-01  0.25287E-01  0.18682E-01  0.50084E-03  0.30534E-03  0.23657E+00  0.40037E-01  0.33385E-01  0.17978E+00  0.33385E-01  0.40037E-01  0.62931E-03  0.30534E-03  0.50084E-03  0.18682E-01  0.25287E-01  0.19801E-01  0.11681E-03  0.10808E-03  0.27871E-03  0.22429E-01  0.17438E-01  0.26418E-03
