One trajecotry PES of iaver=       1 pes_one(ifre,isnap),ifre=0,nfre)
        time    active_pes pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.29800E+03 -0.22749E+01  0.19085E-01 -0.89016E-01 -0.21965E+01 -0.22749E+01 -0.23641E+01 -0.24206E+01 -0.24477E+01 -0.25416E+01 -0.25745E+01 -0.26149E+01 -0.26984E+01 -0.27182E+01 -0.27905E+01 -0.28466E+01 -0.29106E+01 -0.29427E+01 -0.30237E+01 -0.43877E+01 -0.44642E+01 -0.45529E+01 -0.46367E+01 -0.47098E+01 -0.47841E+01 -0.51230E+01 -0.51690E+01 -0.52860E+01 -0.53151E+01 -0.53371E+01 -0.54480E+01 -0.65201E+01 -0.66329E+01 -0.66748E+01 -0.67061E+01 -0.67704E+01 -0.68175E+01 -0.74020E+01
  0.29900E+03 -0.22520E+01  0.46287E-01 -0.78339E-01 -0.21688E+01 -0.22520E+01 -0.23659E+01 -0.23856E+01 -0.24216E+01 -0.25359E+01 -0.25615E+01 -0.26000E+01 -0.26677E+01 -0.27015E+01 -0.28113E+01 -0.28497E+01 -0.28983E+01 -0.29554E+01 -0.29803E+01 -0.43991E+01 -0.44460E+01 -0.45522E+01 -0.46278E+01 -0.46981E+01 -0.47904E+01 -0.50912E+01 -0.51635E+01 -0.52896E+01 -0.53192E+01 -0.53502E+01 -0.54405E+01 -0.65236E+01 -0.66271E+01 -0.66613E+01 -0.67143E+01 -0.67694E+01 -0.68178E+01 -0.74020E+01
  0.30000E+03 -0.22449E+01  0.74392E-01 -0.62373E-01 -0.21410E+01 -0.22449E+01 -0.23011E+01 -0.23755E+01 -0.24344E+01 -0.25037E+01 -0.25456E+01 -0.26218E+01 -0.26334E+01 -0.26929E+01 -0.27937E+01 -0.28392E+01 -0.28597E+01 -0.29481E+01 -0.29849E+01 -0.43950E+01 -0.44505E+01 -0.45493E+01 -0.46151E+01 -0.46845E+01 -0.47888E+01 -0.50651E+01 -0.51617E+01 -0.52860E+01 -0.53239E+01 -0.53630E+01 -0.54337E+01 -0.65308E+01 -0.66218E+01 -0.66505E+01 -0.67192E+01 -0.67703E+01 -0.68166E+01 -0.74020E+01
  0.30100E+03 -0.22340E+01  0.10208E+00 -0.40084E-01 -0.21216E+01 -0.22340E+01 -0.22511E+01 -0.23576E+01 -0.24388E+01 -0.24751E+01 -0.25175E+01 -0.26019E+01 -0.26439E+01 -0.26775E+01 -0.27789E+01 -0.27838E+01 -0.28466E+01 -0.29315E+01 -0.30086E+01 -0.43862E+01 -0.44595E+01 -0.45454E+01 -0.46005E+01 -0.46764E+01 -0.47768E+01 -0.50477E+01 -0.51611E+01 -0.52832E+01 -0.53277E+01 -0.53659E+01 -0.54291E+01 -0.65381E+01 -0.66167E+01 -0.66447E+01 -0.67210E+01 -0.67728E+01 -0.68152E+01 -0.74025E+01
  0.30200E+03 -0.22508E+01  0.12691E+00 -0.12938E-01 -0.21150E+01 -0.21886E+01 -0.22508E+01 -0.23432E+01 -0.24130E+01 -0.24655E+01 -0.24938E+01 -0.25593E+01 -0.26318E+01 -0.26787E+01 -0.27394E+01 -0.27611E+01 -0.28550E+01 -0.29065E+01 -0.30196E+01 -0.43835E+01 -0.44595E+01 -0.45402E+01 -0.45855E+01 -0.46755E+01 -0.47540E+01 -0.50415E+01 -0.51627E+01 -0.52830E+01 -0.53283E+01 -0.53571E+01 -0.54267E+01 -0.65437E+01 -0.66128E+01 -0.66444E+01 -0.67189E+01 -0.67746E+01 -0.68146E+01 -0.74032E+01
  0.30300E+03 -0.22564E+01  0.14482E+00  0.12730E-01 -0.21184E+01 -0.21618E+01 -0.22564E+01 -0.23357E+01 -0.23760E+01 -0.24390E+01 -0.24968E+01 -0.25321E+01 -0.26202E+01 -0.26724E+01 -0.27075E+01 -0.27410E+01 -0.28631E+01 -0.28929E+01 -0.30113E+01 -0.43858E+01 -0.44541E+01 -0.45311E+01 -0.45732E+01 -0.46742E+01 -0.47326E+01 -0.50463E+01 -0.51673E+01 -0.52818E+01 -0.53271E+01 -0.53416E+01 -0.54229E+01 -0.65472E+01 -0.66097E+01 -0.66492E+01 -0.67149E+01 -0.67747E+01 -0.68152E+01 -0.74041E+01
  0.30400E+03 -0.22529E+01  0.15727E+00  0.36065E-01 -0.21155E+01 -0.21628E+01 -0.22529E+01 -0.23400E+01 -0.23422E+01 -0.24012E+01 -0.25069E+01 -0.25444E+01 -0.26186E+01 -0.26347E+01 -0.26841E+01 -0.27289E+01 -0.28360E+01 -0.29135E+01 -0.29891E+01 -0.43876E+01 -0.44487E+01 -0.45175E+01 -0.45613E+01 -0.46563E+01 -0.47329E+01 -0.50625E+01 -0.51748E+01 -0.52782E+01 -0.53154E+01 -0.53306E+01 -0.54137E+01 -0.65486E+01 -0.66064E+01 -0.66580E+01 -0.67106E+01 -0.67738E+01 -0.68159E+01 -0.74050E+01
  0.30500E+03 -0.22329E+01  0.16355E+00  0.54660E-01 -0.21067E+01 -0.21885E+01 -0.22329E+01 -0.23144E+01 -0.23532E+01 -0.23918E+01 -0.25288E+01 -0.25616E+01 -0.25760E+01 -0.26280E+01 -0.26735E+01 -0.27075E+01 -0.28241E+01 -0.29067E+01 -0.29734E+01 -0.43921E+01 -0.44461E+01 -0.45044E+01 -0.45500E+01 -0.46259E+01 -0.47477E+01 -0.50914E+01 -0.51857E+01 -0.52682E+01 -0.52921E+01 -0.53300E+01 -0.53966E+01 -0.65483E+01 -0.66047E+01 -0.66645E+01 -0.67094E+01 -0.67720E+01 -0.68151E+01 -0.74057E+01
  0.30600E+03 -0.22233E+01  0.16508E+00  0.68006E-01 -0.21004E+01 -0.22037E+01 -0.22233E+01 -0.22872E+01 -0.23629E+01 -0.24196E+01 -0.25220E+01 -0.25490E+01 -0.25662E+01 -0.26244E+01 -0.26793E+01 -0.27100E+01 -0.28227E+01 -0.28572E+01 -0.29770E+01 -0.44005E+01 -0.44429E+01 -0.44960E+01 -0.45359E+01 -0.46030E+01 -0.47631E+01 -0.51281E+01 -0.51998E+01 -0.52466E+01 -0.52751E+01 -0.53274E+01 -0.53763E+01 -0.65472E+01 -0.66046E+01 -0.66648E+01 -0.67144E+01 -0.67697E+01 -0.68129E+01 -0.74059E+01
  0.30700E+03 -0.22485E+01  0.16135E+00  0.74705E-01 -0.21029E+01 -0.21787E+01 -0.22485E+01 -0.22696E+01 -0.23919E+01 -0.24578E+01 -0.24776E+01 -0.24989E+01 -0.25941E+01 -0.26525E+01 -0.26700E+01 -0.27487E+01 -0.27967E+01 -0.28225E+01 -0.29763E+01 -0.44087E+01 -0.44356E+01 -0.44967E+01 -0.45174E+01 -0.45996E+01 -0.47735E+01 -0.51712E+01 -0.52092E+01 -0.52193E+01 -0.52681E+01 -0.53180E+01 -0.53594E+01 -0.65447E+01 -0.66060E+01 -0.66615E+01 -0.67210E+01 -0.67692E+01 -0.68099E+01 -0.74059E+01
  0.30800E+03 -0.22296E+01  0.14952E+00  0.72767E-01 -0.21136E+01 -0.21712E+01 -0.22296E+01 -0.22961E+01 -0.24198E+01 -0.24348E+01 -0.24620E+01 -0.25066E+01 -0.26175E+01 -0.26447E+01 -0.27001E+01 -0.27453E+01 -0.28059E+01 -0.28205E+01 -0.29679E+01 -0.44093E+01 -0.44290E+01 -0.45030E+01 -0.45107E+01 -0.46104E+01 -0.47779E+01 -0.51792E+01 -0.52115E+01 -0.52306E+01 -0.52649E+01 -0.53105E+01 -0.53492E+01 -0.65410E+01 -0.66096E+01 -0.66592E+01 -0.67227E+01 -0.67660E+01 -0.68132E+01 -0.74057E+01
  0.30900E+03 -0.22100E+01  0.13316E+00  0.63834E-01 -0.21236E+01 -0.21789E+01 -0.22100E+01 -0.23171E+01 -0.23868E+01 -0.24133E+01 -0.24947E+01 -0.25277E+01 -0.26297E+01 -0.26505E+01 -0.27186E+01 -0.27572E+01 -0.28236E+01 -0.28550E+01 -0.29521E+01 -0.43910E+01 -0.44344E+01 -0.45068E+01 -0.45303E+01 -0.46284E+01 -0.47754E+01 -0.51462E+01 -0.52223E+01 -0.52538E+01 -0.52740E+01 -0.53138E+01 -0.53459E+01 -0.65362E+01 -0.66155E+01 -0.66605E+01 -0.67186E+01 -0.67568E+01 -0.68247E+01 -0.74056E+01
  0.31000E+03 -0.22226E+01  0.11422E+00  0.47752E-01 -0.21410E+01 -0.21687E+01 -0.22226E+01 -0.23004E+01 -0.23691E+01 -0.24299E+01 -0.24821E+01 -0.25520E+01 -0.26533E+01 -0.26681E+01 -0.27301E+01 -0.27970E+01 -0.28426E+01 -0.28968E+01 -0.29408E+01 -0.43683E+01 -0.44446E+01 -0.45193E+01 -0.45579E+01 -0.46509E+01 -0.47674E+01 -0.51163E+01 -0.52161E+01 -0.52620E+01 -0.52985E+01 -0.53256E+01 -0.53579E+01 -0.65317E+01 -0.66224E+01 -0.66654E+01 -0.67108E+01 -0.67431E+01 -0.68401E+01 -0.74059E+01
  0.31100E+03 -0.21709E+01  0.97725E-01  0.26137E-01 -0.21469E+01 -0.21709E+01 -0.22472E+01 -0.22821E+01 -0.23394E+01 -0.24710E+01 -0.24953E+01 -0.25516E+01 -0.26475E+01 -0.26930E+01 -0.27590E+01 -0.28241E+01 -0.28871E+01 -0.29009E+01 -0.29603E+01 -0.43498E+01 -0.44598E+01 -0.45371E+01 -0.45861E+01 -0.46725E+01 -0.47555E+01 -0.50919E+01 -0.52062E+01 -0.52663E+01 -0.53066E+01 -0.53385E+01 -0.53894E+01 -0.65284E+01 -0.66285E+01 -0.66714E+01 -0.67019E+01 -0.67293E+01 -0.68546E+01 -0.74064E+01
  0.31200E+03 -0.21941E+01  0.84082E-01 -0.80641E-03 -0.21429E+01 -0.21941E+01 -0.22676E+01 -0.22875E+01 -0.23330E+01 -0.24875E+01 -0.25080E+01 -0.25773E+01 -0.26415E+01 -0.26976E+01 -0.27748E+01 -0.28531E+01 -0.28819E+01 -0.29439E+01 -0.29873E+01 -0.43374E+01 -0.44811E+01 -0.45574E+01 -0.46118E+01 -0.46896E+01 -0.47395E+01 -0.50760E+01 -0.51980E+01 -0.52614E+01 -0.53065E+01 -0.53542E+01 -0.54201E+01 -0.65270E+01 -0.66336E+01 -0.66706E+01 -0.66954E+01 -0.67202E+01 -0.68662E+01 -0.74071E+01
  0.31300E+03 -0.22163E+01  0.72703E-01 -0.30328E-01 -0.21441E+01 -0.22163E+01 -0.22733E+01 -0.23205E+01 -0.23591E+01 -0.24783E+01 -0.25170E+01 -0.26182E+01 -0.26379E+01 -0.26955E+01 -0.27879E+01 -0.28548E+01 -0.28951E+01 -0.29729E+01 -0.30256E+01 -0.43316E+01 -0.45080E+01 -0.45782E+01 -0.46321E+01 -0.46971E+01 -0.47262E+01 -0.50700E+01 -0.51915E+01 -0.52539E+01 -0.53012E+01 -0.53689E+01 -0.54455E+01 -0.65288E+01 -0.66357E+01 -0.66621E+01 -0.66885E+01 -0.67218E+01 -0.68749E+01 -0.74082E+01
  0.31400E+03 -0.22410E+01  0.63960E-01 -0.56703E-01 -0.21541E+01 -0.22410E+01 -0.22707E+01 -0.23745E+01 -0.23947E+01 -0.24552E+01 -0.25502E+01 -0.26277E+01 -0.26457E+01 -0.26872E+01 -0.27986E+01 -0.28557E+01 -0.29128E+01 -0.29751E+01 -0.30546E+01 -0.43331E+01 -0.45351E+01 -0.45931E+01 -0.46429E+01 -0.46838E+01 -0.47264E+01 -0.50748E+01 -0.51854E+01 -0.52502E+01 -0.52938E+01 -0.53781E+01 -0.54615E+01 -0.65340E+01 -0.66307E+01 -0.66551E+01 -0.66800E+01 -0.67312E+01 -0.68810E+01 -0.74097E+01
  0.31500E+03 -0.22606E+01  0.54739E-01 -0.81478E-01 -0.21782E+01 -0.22606E+01 -0.22858E+01 -0.23942E+01 -0.24312E+01 -0.24836E+01 -0.25902E+01 -0.26242E+01 -0.26430E+01 -0.26868E+01 -0.27890E+01 -0.28784E+01 -0.29226E+01 -0.29623E+01 -0.30659E+01 -0.43405E+01 -0.45583E+01 -0.45963E+01 -0.46416E+01 -0.46683E+01 -0.47328E+01 -0.50887E+01 -0.51811E+01 -0.52540E+01 -0.52859E+01 -0.53803E+01 -0.54666E+01 -0.65418E+01 -0.66170E+01 -0.66532E+01 -0.66747E+01 -0.67425E+01 -0.68857E+01 -0.74117E+01
  0.31600E+03 -0.22748E+01  0.43676E-01 -0.10197E+00 -0.22143E+01 -0.22748E+01 -0.23176E+01 -0.23886E+01 -0.24529E+01 -0.25499E+01 -0.26130E+01 -0.26319E+01 -0.26469E+01 -0.26910E+01 -0.27804E+01 -0.28824E+01 -0.29295E+01 -0.29451E+01 -0.30592E+01 -0.43555E+01 -0.45661E+01 -0.45870E+01 -0.46381E+01 -0.46597E+01 -0.47374E+01 -0.51091E+01 -0.51804E+01 -0.52640E+01 -0.52781E+01 -0.53763E+01 -0.54608E+01 -0.65514E+01 -0.66011E+01 -0.66520E+01 -0.66742E+01 -0.67526E+01 -0.68890E+01 -0.74141E+01
  0.31700E+03 -0.22966E+01  0.29181E-01 -0.11678E+00 -0.22491E+01 -0.22966E+01 -0.23497E+01 -0.23928E+01 -0.24732E+01 -0.25625E+01 -0.26282E+01 -0.26566E+01 -0.26752E+01 -0.26960E+01 -0.27935E+01 -0.28654E+01 -0.29052E+01 -0.29476E+01 -0.30405E+01 -0.43768E+01 -0.45452E+01 -0.45863E+01 -0.46371E+01 -0.46532E+01 -0.47396E+01 -0.51291E+01 -0.51858E+01 -0.52666E+01 -0.52825E+01 -0.53699E+01 -0.54458E+01 -0.65612E+01 -0.65855E+01 -0.66522E+01 -0.66762E+01 -0.67616E+01 -0.68920E+01 -0.74166E+01
  0.31800E+03 -0.22993E+01  0.15069E-01 -0.12363E+00 -0.22731E+01 -0.22993E+01 -0.23946E+01 -0.24088E+01 -0.24979E+01 -0.25332E+01 -0.26202E+01 -0.26549E+01 -0.27188E+01 -0.27295E+01 -0.28186E+01 -0.28457E+01 -0.28768E+01 -0.29309E+01 -0.30245E+01 -0.44028E+01 -0.45195E+01 -0.45801E+01 -0.46324E+01 -0.46528E+01 -0.47391E+01 -0.51440E+01 -0.51995E+01 -0.52581E+01 -0.53029E+01 -0.53606E+01 -0.54231E+01 -0.65680E+01 -0.65750E+01 -0.66550E+01 -0.66771E+01 -0.67681E+01 -0.68937E+01 -0.74186E+01
  0.31900E+03 -0.22763E+01  0.29958E-02 -0.12351E+00 -0.22763E+01 -0.22953E+01 -0.24297E+01 -0.24553E+01 -0.24812E+01 -0.25191E+01 -0.26209E+01 -0.26351E+01 -0.27215E+01 -0.27785E+01 -0.28164E+01 -0.28321E+01 -0.28642E+01 -0.29214E+01 -0.30138E+01 -0.44233E+01 -0.45098E+01 -0.45689E+01 -0.46302E+01 -0.46504E+01 -0.47350E+01 -0.51510E+01 -0.52181E+01 -0.52493E+01 -0.53271E+01 -0.53540E+01 -0.53966E+01 -0.65584E+01 -0.65828E+01 -0.66601E+01 -0.66766E+01 -0.67725E+01 -0.68935E+01 -0.74196E+01
  0.32000E+03 -0.22470E+01 -0.37009E-02 -0.11542E+00 -0.22470E+01 -0.23098E+01 -0.24087E+01 -0.24620E+01 -0.25007E+01 -0.25220E+01 -0.25961E+01 -0.26512E+01 -0.26982E+01 -0.27660E+01 -0.28002E+01 -0.28319E+01 -0.28884E+01 -0.29451E+01 -0.29971E+01 -0.44212E+01 -0.45281E+01 -0.45587E+01 -0.46327E+01 -0.46463E+01 -0.47252E+01 -0.51544E+01 -0.52254E+01 -0.52475E+01 -0.53394E+01 -0.53662E+01 -0.53734E+01 -0.65493E+01 -0.65928E+01 -0.66673E+01 -0.66744E+01 -0.67751E+01 -0.68911E+01 -0.74194E+01
  0.32100E+03 -0.22161E+01 -0.21559E-02 -0.98418E-01 -0.22161E+01 -0.23119E+01 -0.23557E+01 -0.24566E+01 -0.25060E+01 -0.25206E+01 -0.25659E+01 -0.26709E+01 -0.26792E+01 -0.27209E+01 -0.27855E+01 -0.28710E+01 -0.29027E+01 -0.29643E+01 -0.29841E+01 -0.44107E+01 -0.45327E+01 -0.45742E+01 -0.46319E+01 -0.46461E+01 -0.47101E+01 -0.51523E+01 -0.52133E+01 -0.52541E+01 -0.53416E+01 -0.53549E+01 -0.54004E+01 -0.65430E+01 -0.66025E+01 -0.66704E+01 -0.66768E+01 -0.67763E+01 -0.68854E+01 -0.74180E+01
  0.32200E+03 -0.21894E+01  0.71919E-02 -0.74311E-01 -0.21894E+01 -0.22666E+01 -0.23480E+01 -0.24202E+01 -0.24735E+01 -0.25236E+01 -0.25468E+01 -0.26339E+01 -0.26715E+01 -0.27360E+01 -0.27777E+01 -0.28858E+01 -0.29144E+01 -0.29438E+01 -0.30099E+01 -0.44028E+01 -0.45229E+01 -0.45943E+01 -0.46245E+01 -0.46560E+01 -0.46976E+01 -0.51456E+01 -0.51976E+01 -0.52516E+01 -0.53329E+01 -0.53635E+01 -0.54301E+01 -0.65389E+01 -0.66111E+01 -0.66673E+01 -0.66857E+01 -0.67767E+01 -0.68771E+01 -0.74155E+01
  0.32300E+03 -0.21744E+01  0.22608E-01 -0.49359E-01 -0.21744E+01 -0.22228E+01 -0.23354E+01 -0.23878E+01 -0.24242E+01 -0.25133E+01 -0.25392E+01 -0.26002E+01 -0.26581E+01 -0.27414E+01 -0.27938E+01 -0.28731E+01 -0.29003E+01 -0.29612E+01 -0.30287E+01 -0.44016E+01 -0.45132E+01 -0.45924E+01 -0.46151E+01 -0.46590E+01 -0.47093E+01 -0.51364E+01 -0.51810E+01 -0.52457E+01 -0.53219E+01 -0.53768E+01 -0.54556E+01 -0.65360E+01 -0.66171E+01 -0.66659E+01 -0.66934E+01 -0.67773E+01 -0.68667E+01 -0.74127E+01
  0.32400E+03 -0.21626E+01  0.41009E-01 -0.21624E-01 -0.21626E+01 -0.21895E+01 -0.23063E+01 -0.23595E+01 -0.24003E+01 -0.24978E+01 -0.25348E+01 -0.25794E+01 -0.26379E+01 -0.27312E+01 -0.27998E+01 -0.28600E+01 -0.28748E+01 -0.29819E+01 -0.30295E+01 -0.44050E+01 -0.45034E+01 -0.45805E+01 -0.45960E+01 -0.46512E+01 -0.47389E+01 -0.51270E+01 -0.51622E+01 -0.52374E+01 -0.53110E+01 -0.53872E+01 -0.54742E+01 -0.65323E+01 -0.66218E+01 -0.66689E+01 -0.66978E+01 -0.67770E+01 -0.68557E+01 -0.74098E+01
  0.32500E+03 -0.21518E+01  0.59128E-01  0.38561E-02 -0.21518E+01 -0.21677E+01 -0.22630E+01 -0.23578E+01 -0.24053E+01 -0.24829E+01 -0.25290E+01 -0.25621E+01 -0.26311E+01 -0.27108E+01 -0.27845E+01 -0.28412E+01 -0.28637E+01 -0.29791E+01 -0.30185E+01 -0.44089E+01 -0.44971E+01 -0.45623E+01 -0.45782E+01 -0.46409E+01 -0.47637E+01 -0.51202E+01 -0.51481E+01 -0.52295E+01 -0.52995E+01 -0.53892E+01 -0.54821E+01 -0.65280E+01 -0.66269E+01 -0.66732E+01 -0.66993E+01 -0.67726E+01 -0.68469E+01 -0.74074E+01
  0.32600E+03 -0.21380E+01  0.76724E-01  0.26469E-01 -0.21380E+01 -0.21588E+01 -0.22207E+01 -0.23888E+01 -0.24209E+01 -0.24683E+01 -0.25030E+01 -0.25640E+01 -0.26406E+01 -0.26826E+01 -0.27549E+01 -0.28140E+01 -0.28556E+01 -0.29431E+01 -0.30067E+01 -0.44113E+01 -0.44927E+01 -0.45425E+01 -0.45634E+01 -0.46302E+01 -0.47802E+01 -0.51147E+01 -0.51435E+01 -0.52220E+01 -0.52859E+01 -0.53827E+01 -0.54796E+01 -0.65248E+01 -0.66322E+01 -0.66744E+01 -0.67011E+01 -0.67620E+01 -0.68424E+01 -0.74054E+01
  0.32700E+03 -0.21286E+01  0.92803E-01  0.44216E-01 -0.21286E+01 -0.21558E+01 -0.22003E+01 -0.24146E+01 -0.24352E+01 -0.24602E+01 -0.24868E+01 -0.25763E+01 -0.26399E+01 -0.26677E+01 -0.27217E+01 -0.27894E+01 -0.28338E+01 -0.28903E+01 -0.29863E+01 -0.44097E+01 -0.44894E+01 -0.45289E+01 -0.45515E+01 -0.46210E+01 -0.47846E+01 -0.51138E+01 -0.51491E+01 -0.52163E+01 -0.52705E+01 -0.53684E+01 -0.54658E+01 -0.65249E+01 -0.66371E+01 -0.66696E+01 -0.67046E+01 -0.67469E+01 -0.68404E+01 -0.74038E+01
  0.32800E+03 -0.21320E+01  0.10842E+00  0.54876E-01 -0.21320E+01 -0.21554E+01 -0.22071E+01 -0.23942E+01 -0.24101E+01 -0.24957E+01 -0.25174E+01 -0.25741E+01 -0.26321E+01 -0.26569E+01 -0.27048E+01 -0.27576E+01 -0.27897E+01 -0.28524E+01 -0.29545E+01 -0.44060E+01 -0.44838E+01 -0.45255E+01 -0.45423E+01 -0.46137E+01 -0.47788E+01 -0.51191E+01 -0.51623E+01 -0.52111E+01 -0.52555E+01 -0.53503E+01 -0.54449E+01 -0.65296E+01 -0.66398E+01 -0.66616E+01 -0.67057E+01 -0.67335E+01 -0.68385E+01 -0.74025E+01
  0.32900E+03 -0.21448E+01  0.12370E+00  0.59394E-01 -0.21448E+01 -0.21650E+01 -0.22255E+01 -0.23612E+01 -0.23776E+01 -0.25190E+01 -0.25583E+01 -0.25738E+01 -0.26159E+01 -0.26349E+01 -0.26838E+01 -0.27319E+01 -0.27649E+01 -0.28394E+01 -0.29130E+01 -0.44030E+01 -0.44759E+01 -0.45291E+01 -0.45371E+01 -0.46125E+01 -0.47611E+01 -0.51336E+01 -0.51839E+01 -0.52072E+01 -0.52418E+01 -0.53297E+01 -0.54170E+01 -0.65389E+01 -0.66361E+01 -0.66567E+01 -0.66965E+01 -0.67307E+01 -0.68353E+01 -0.74014E+01
  0.33000E+03 -0.21659E+01  0.13660E+00  0.58890E-01 -0.21659E+01 -0.21872E+01 -0.22438E+01 -0.23188E+01 -0.23666E+01 -0.25021E+01 -0.25409E+01 -0.25897E+01 -0.26110E+01 -0.26204E+01 -0.26695E+01 -0.27274E+01 -0.27683E+01 -0.28377E+01 -0.28744E+01 -0.44031E+01 -0.44686E+01 -0.45218E+01 -0.45470E+01 -0.46185E+01 -0.47365E+01 -0.51558E+01 -0.52031E+01 -0.52138E+01 -0.52328E+01 -0.53069E+01 -0.53852E+01 -0.65512E+01 -0.66258E+01 -0.66536E+01 -0.66831E+01 -0.67350E+01 -0.68315E+01 -0.74005E+01
  0.33100E+03 -0.21874E+01  0.14548E+00  0.54964E-01 -0.21874E+01 -0.22087E+01 -0.22589E+01 -0.22893E+01 -0.23590E+01 -0.24725E+01 -0.24790E+01 -0.25720E+01 -0.26133E+01 -0.26661E+01 -0.26761E+01 -0.27195E+01 -0.27800E+01 -0.28448E+01 -0.28599E+01 -0.44047E+01 -0.44643E+01 -0.45176E+01 -0.45588E+01 -0.46293E+01 -0.47085E+01 -0.51828E+01 -0.52005E+01 -0.52276E+01 -0.52516E+01 -0.52847E+01 -0.53528E+01 -0.65633E+01 -0.66151E+01 -0.66482E+01 -0.66769E+01 -0.67402E+01 -0.68276E+01 -0.74003E+01
  0.33200E+03 -0.21908E+01  0.14972E+00  0.50085E-01 -0.21908E+01 -0.22205E+01 -0.22500E+01 -0.23084E+01 -0.23430E+01 -0.24175E+01 -0.24533E+01 -0.25693E+01 -0.26090E+01 -0.26680E+01 -0.27104E+01 -0.27300E+01 -0.27901E+01 -0.28557E+01 -0.28727E+01 -0.44049E+01 -0.44635E+01 -0.45224E+01 -0.45671E+01 -0.46359E+01 -0.46871E+01 -0.51941E+01 -0.52068E+01 -0.52335E+01 -0.52703E+01 -0.52912E+01 -0.53228E+01 -0.65674E+01 -0.66129E+01 -0.66398E+01 -0.66797E+01 -0.67444E+01 -0.68241E+01 -0.74006E+01
  0.33300E+03 -0.21762E+01  0.14826E+00  0.46245E-01 -0.21762E+01 -0.22267E+01 -0.22365E+01 -0.23092E+01 -0.23401E+01 -0.23888E+01 -0.24450E+01 -0.25805E+01 -0.26139E+01 -0.26632E+01 -0.27105E+01 -0.27766E+01 -0.27980E+01 -0.28600E+01 -0.28990E+01 -0.44058E+01 -0.44663E+01 -0.45321E+01 -0.45704E+01 -0.46314E+01 -0.46804E+01 -0.51860E+01 -0.52165E+01 -0.52430E+01 -0.52632E+01 -0.53045E+01 -0.53343E+01 -0.65624E+01 -0.66190E+01 -0.66326E+01 -0.66889E+01 -0.67475E+01 -0.68210E+01 -0.74015E+01
  0.33400E+03 -0.21622E+01  0.14012E+00  0.43301E-01 -0.21622E+01 -0.22148E+01 -0.22333E+01 -0.22771E+01 -0.23399E+01 -0.23963E+01 -0.24670E+01 -0.25880E+01 -0.26372E+01 -0.26611E+01 -0.27123E+01 -0.27956E+01 -0.28235E+01 -0.28597E+01 -0.29271E+01 -0.44077E+01 -0.44714E+01 -0.45393E+01 -0.45658E+01 -0.46329E+01 -0.46836E+01 -0.51743E+01 -0.52201E+01 -0.52390E+01 -0.52520E+01 -0.53221E+01 -0.53733E+01 -0.65541E+01 -0.66247E+01 -0.66285E+01 -0.67040E+01 -0.67497E+01 -0.68199E+01 -0.74030E+01
  0.33500E+03 -0.21588E+01  0.12325E+00  0.37182E-01 -0.21588E+01 -0.22062E+01 -0.22237E+01 -0.22755E+01 -0.23389E+01 -0.24245E+01 -0.24964E+01 -0.26044E+01 -0.26344E+01 -0.26816E+01 -0.27292E+01 -0.27914E+01 -0.28405E+01 -0.28663E+01 -0.29512E+01 -0.44106E+01 -0.44777E+01 -0.45306E+01 -0.45741E+01 -0.46454E+01 -0.46877E+01 -0.51622E+01 -0.52136E+01 -0.52203E+01 -0.52593E+01 -0.53527E+01 -0.54057E+01 -0.65471E+01 -0.66232E+01 -0.66301E+01 -0.67237E+01 -0.67505E+01 -0.68197E+01 -0.74047E+01
  0.33600E+03 -0.21564E+01  0.99109E-01  0.27428E-01 -0.21564E+01 -0.22117E+01 -0.22360E+01 -0.22921E+01 -0.23528E+01 -0.24583E+01 -0.25229E+01 -0.26107E+01 -0.26315E+01 -0.26961E+01 -0.27685E+01 -0.27803E+01 -0.28355E+01 -0.28779E+01 -0.29685E+01 -0.44125E+01 -0.44868E+01 -0.45248E+01 -0.45819E+01 -0.46616E+01 -0.46905E+01 -0.51488E+01 -0.51898E+01 -0.52206E+01 -0.52668E+01 -0.53817E+01 -0.54316E+01 -0.65425E+01 -0.66189E+01 -0.66332E+01 -0.67455E+01 -0.67506E+01 -0.68189E+01 -0.74065E+01
