The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.39000E+02  0.10404E-03  0.44589E-03  0.83418E-03  0.95273E-01  0.54420E-03  0.28356E-03  0.65984E-03  0.42399E-03  0.48566E-01  0.62231E-01  0.58191E-03  0.40864E-03  0.44970E-03  0.52834E-01  0.50548E-03  0.65061E-01  0.78741E-03  0.37624E-03  0.13237E+00  0.52136E-01  0.66164E-01  0.89483E-01  0.66431E-01  0.46580E-01  0.52950E-03  0.42143E-03  0.82104E-03  0.51240E-01  0.37053E-03  0.57664E-01  0.58971E-03  0.27789E-03  0.37639E-03  0.55240E-01  0.48641E-01  0.29552E-03
  0.40000E+02  0.89041E-04  0.22914E-03  0.80318E-03  0.10886E+00  0.51172E-03  0.35820E-03  0.46333E-03  0.37065E-03  0.56761E-01  0.62050E-01  0.41136E-03  0.49123E-03  0.32852E-03  0.52456E-01  0.62807E-03  0.57408E-01  0.83371E-03  0.32029E-03  0.12713E+00  0.37956E-01  0.70665E-01  0.88617E-01  0.66559E-01  0.42956E-01  0.47886E-03  0.34858E-03  0.86729E-03  0.51775E-01  0.43512E-03  0.60364E-01  0.27186E-03  0.39387E-03  0.28929E-03  0.62919E-01  0.44342E-01  0.26900E-03
  0.41000E+02  0.96962E-04  0.30725E-03  0.54778E-03  0.14012E+00  0.61615E-03  0.52001E-03  0.44992E-03  0.31644E-03  0.63582E-01  0.59838E-01  0.31562E-03  0.39031E-03  0.48265E-03  0.40685E-01  0.41220E-03  0.47660E-01  0.63788E-03  0.29931E-03  0.12283E+00  0.41714E-01  0.68888E-01  0.94680E-01  0.46828E-01  0.39629E-01  0.39193E-03  0.24431E-03  0.43174E-03  0.42807E-01  0.41966E-03  0.43213E-01  0.45399E-03  0.51690E-03  0.33526E-03  0.52519E-01  0.86476E-01  0.34626E-03
  0.42000E+02  0.97691E-04  0.36978E-03  0.65685E-03  0.12671E+00  0.51869E-03  0.48312E-03  0.41678E-03  0.40296E-03  0.63568E-01  0.54652E-01  0.35993E-03  0.41670E-03  0.50962E-03  0.45681E-01  0.30283E-03  0.56032E-01  0.49603E-03  0.37927E-03  0.14555E+00  0.37684E-01  0.54846E-01  0.91542E-01  0.55608E-01  0.51776E-01  0.57869E-03  0.37949E-03  0.51792E-03  0.46830E-01  0.32567E-03  0.54231E-01  0.33009E-03  0.49817E-03  0.44805E-03  0.51062E-01  0.55420E-01  0.31783E-03
  0.43000E+02  0.10907E-03  0.32755E-03  0.65705E-03  0.12468E+00  0.49564E-03  0.36427E-03  0.42703E-03  0.34858E-03  0.75075E-01  0.42222E-01  0.41068E-03  0.41686E-03  0.55216E-03  0.39258E-01  0.37252E-03  0.36213E-01  0.54114E-03  0.30204E-03  0.12812E+00  0.44577E-01  0.55568E-01  0.12465E+00  0.49488E-01  0.65857E-01  0.57180E-03  0.42141E-03  0.62456E-03  0.53242E-01  0.45512E-03  0.55648E-01  0.63421E-03  0.47812E-03  0.29981E-03  0.37373E-01  0.58871E-01  0.35088E-03
  0.44000E+02  0.13982E-03  0.38578E-03  0.80761E-03  0.94989E-01  0.55550E-03  0.41572E-03  0.42175E-03  0.40452E-03  0.61205E-01  0.64207E-01  0.38856E-03  0.39141E-03  0.38598E-03  0.42510E-01  0.47680E-03  0.51544E-01  0.55808E-03  0.43007E-03  0.12349E+00  0.41472E-01  0.33819E-01  0.14678E+00  0.39162E-01  0.51327E-01  0.56052E-03  0.48394E-03  0.85377E-03  0.57017E-01  0.51214E-03  0.64816E-01  0.42785E-03  0.44243E-03  0.39675E-03  0.57627E-01  0.60361E-01  0.23765E-03
  0.45000E+02  0.16579E-03  0.32680E-03  0.86208E-03  0.10356E+00  0.10218E-02  0.45515E-03  0.47485E-03  0.32869E-03  0.76589E-01  0.54274E-01  0.36646E-03  0.36227E-03  0.53715E-03  0.42922E-01  0.47622E-03  0.52882E-01  0.50195E-03  0.42529E-03  0.15538E+00  0.51196E-01  0.34306E-01  0.12255E+00  0.37273E-01  0.47494E-01  0.63812E-03  0.50221E-03  0.68691E-03  0.47502E-01  0.55279E-03  0.62965E-01  0.35773E-03  0.36700E-03  0.23639E-03  0.55033E-01  0.46122E-01  0.31065E-03
  0.46000E+02  0.17195E-03  0.41213E-03  0.57125E-03  0.93077E-01  0.84175E-03  0.44011E-03  0.30118E-03  0.35094E-03  0.39251E-01  0.64430E-01  0.30073E-03  0.23661E-03  0.64140E-03  0.61827E-01  0.56131E-03  0.62015E-01  0.59618E-03  0.42716E-03  0.13089E+00  0.58516E-01  0.34944E-01  0.90328E-01  0.43683E-01  0.57587E-01  0.68973E-03  0.35338E-03  0.83550E-03  0.72799E-01  0.49725E-03  0.58091E-01  0.55759E-03  0.37860E-03  0.41355E-03  0.68268E-01  0.54553E-01  0.16119E-03
  0.47000E+02  0.12186E-03  0.47541E-03  0.51318E-03  0.87489E-01  0.37708E-03  0.57694E-03  0.33347E-03  0.29609E-03  0.42857E-01  0.53163E-01  0.46262E-03  0.38706E-03  0.41640E-03  0.56444E-01  0.48514E-03  0.89468E-01  0.35092E-03  0.41078E-03  0.12866E+00  0.54874E-01  0.43441E-01  0.91793E-01  0.38120E-01  0.57305E-01  0.54432E-03  0.49423E-03  0.66635E-03  0.61082E-01  0.44481E-03  0.57431E-01  0.31864E-03  0.25212E-03  0.34249E-03  0.54115E-01  0.75293E-01  0.19501E-03
  0.48000E+02  0.93943E-04  0.52019E-03  0.58903E-03  0.12058E+00  0.44254E-03  0.28822E-03  0.36685E-03  0.41112E-03  0.55576E-01  0.43116E-01  0.40638E-03  0.32891E-03  0.54783E-03  0.53546E-01  0.29567E-03  0.96102E-01  0.56488E-03  0.39788E-03  0.68538E-01  0.57454E-01  0.52957E-01  0.10405E+00  0.49006E-01  0.60623E-01  0.38661E-03  0.41807E-03  0.38009E-03  0.77080E-01  0.36142E-03  0.49298E-01  0.43208E-03  0.36575E-03  0.39068E-03  0.51529E-01  0.52310E-01  0.24920E-03
  0.49000E+02  0.11882E-03  0.39878E-03  0.65267E-03  0.15290E+00  0.55372E-03  0.50418E-03  0.41446E-03  0.28424E-03  0.48217E-01  0.55585E-01  0.34768E-03  0.26785E-03  0.40164E-03  0.58489E-01  0.24791E-03  0.85910E-01  0.63192E-03  0.28375E-03  0.74062E-01  0.55318E-01  0.49960E-01  0.84960E-01  0.52965E-01  0.40925E-01  0.43919E-03  0.32840E-03  0.41989E-03  0.57948E-01  0.28798E-03  0.70389E-01  0.39136E-03  0.37919E-03  0.42639E-03  0.42565E-01  0.61810E-01  0.22007E-03
  0.50000E+02  0.16914E-03  0.36912E-03  0.50346E-03  0.13291E+00  0.49573E-03  0.42556E-03  0.32834E-03  0.47110E-03  0.62890E-01  0.60169E-01  0.39138E-03  0.24468E-03  0.60190E-03  0.63482E-01  0.32662E-03  0.52665E-01  0.57342E-03  0.31619E-03  0.10330E+00  0.51764E-01  0.48341E-01  0.10032E+00  0.36897E-01  0.38239E-01  0.54500E-03  0.33516E-03  0.51279E-03  0.71535E-01  0.37716E-03  0.74674E-01  0.47827E-03  0.50795E-03  0.45582E-03  0.50889E-01  0.43360E-01  0.14134E-03
  0.51000E+02  0.12715E-03  0.49840E-03  0.50798E-03  0.13507E+00  0.51693E-03  0.23156E-03  0.34282E-03  0.30793E-03  0.56136E-01  0.60760E-01  0.55365E-03  0.38475E-03  0.82114E-03  0.64831E-01  0.33688E-03  0.71541E-01  0.84379E-03  0.35943E-03  0.98575E-01  0.36073E-01  0.60469E-01  0.10976E+00  0.46146E-01  0.34064E-01  0.77142E-03  0.38828E-03  0.78771E-03  0.77178E-01  0.38093E-03  0.53075E-01  0.27481E-03  0.53920E-03  0.41499E-03  0.52924E-01  0.33792E-01  0.21512E-03
  0.52000E+02  0.13652E-03  0.40707E-03  0.39630E-03  0.13290E+00  0.41362E-03  0.36780E-03  0.43699E-03  0.41017E-03  0.41343E-01  0.63089E-01  0.29363E-03  0.33746E-03  0.72764E-03  0.48913E-01  0.49732E-03  0.66751E-01  0.61743E-03  0.38822E-03  0.15043E+00  0.29771E-01  0.64495E-01  0.11442E+00  0.49767E-01  0.38618E-01  0.65121E-03  0.48910E-03  0.51716E-03  0.40749E-01  0.51748E-03  0.42002E-01  0.48716E-03  0.33701E-03  0.35620E-03  0.63923E-01  0.43809E-01  0.22674E-03
  0.53000E+02  0.13284E-03  0.53191E-03  0.61993E-03  0.11793E+00  0.36440E-03  0.29910E-03  0.36559E-03  0.25293E-03  0.33120E-01  0.60139E-01  0.41989E-03  0.38165E-03  0.60415E-03  0.34423E-01  0.58699E-03  0.51623E-01  0.84682E-03  0.32349E-03  0.15397E+00  0.50104E-01  0.45659E-01  0.13339E+00  0.64946E-01  0.45100E-01  0.67626E-03  0.48988E-03  0.80680E-03  0.39202E-01  0.54733E-03  0.39409E-01  0.38411E-03  0.32064E-03  0.40048E-03  0.77230E-01  0.44119E-01  0.28707E-03
  0.54000E+02  0.15543E-03  0.45997E-03  0.63736E-03  0.13286E+00  0.42150E-03  0.59371E-03  0.54146E-03  0.53407E-03  0.42753E-01  0.71606E-01  0.48102E-03  0.38956E-03  0.59118E-03  0.34821E-01  0.35705E-03  0.45241E-01  0.65312E-03  0.54345E-03  0.14039E+00  0.53195E-01  0.61221E-01  0.11386E+00  0.66237E-01  0.51858E-01  0.60428E-03  0.41081E-03  0.67419E-03  0.39046E-01  0.52584E-03  0.36886E-01  0.47211E-03  0.37702E-03  0.47915E-03  0.55569E-01  0.44075E-01  0.48278E-03
  0.55000E+02  0.15625E-03  0.41702E-03  0.72870E-03  0.12904E+00  0.68506E-03  0.38419E-03  0.39881E-03  0.55881E-03  0.49851E-01  0.61965E-01  0.35395E-03  0.41259E-03  0.64085E-03  0.30347E-01  0.31154E-03  0.46271E-01  0.77829E-03  0.49134E-03  0.15175E+00  0.53144E-01  0.61231E-01  0.11986E+00  0.42187E-01  0.71629E-01  0.75849E-03  0.33022E-03  0.66787E-03  0.44574E-01  0.44543E-03  0.32535E-01  0.33321E-03  0.38345E-03  0.36299E-03  0.50980E-01  0.44586E-01  0.44824E-03
  0.56000E+02  0.16544E-03  0.48382E-03  0.66831E-03  0.12746E+00  0.53845E-03  0.47591E-03  0.34579E-03  0.69331E-03  0.56697E-01  0.70677E-01  0.43491E-03  0.45272E-03  0.85743E-03  0.44179E-01  0.47239E-03  0.35850E-01  0.67945E-03  0.37165E-03  0.12145E+00  0.60136E-01  0.60920E-01  0.12254E+00  0.56956E-01  0.53493E-01  0.10131E-02  0.54323E-03  0.60860E-03  0.36140E-01  0.39680E-03  0.36532E-01  0.37801E-03  0.58898E-03  0.55392E-03  0.60978E-01  0.44803E-01  0.47129E-03
  0.57000E+02  0.10480E-03  0.42127E-03  0.47864E-03  0.14353E+00  0.54358E-03  0.41618E-03  0.36037E-03  0.36534E-03  0.43083E-01  0.60731E-01  0.46237E-03  0.29926E-03  0.57683E-03  0.49572E-01  0.28757E-03  0.61297E-01  0.60834E-03  0.32106E-03  0.11708E+00  0.45820E-01  0.50746E-01  0.12243E+00  0.48197E-01  0.55155E-01  0.46410E-03  0.32897E-03  0.68167E-03  0.34450E-01  0.49538E-03  0.42545E-01  0.32044E-03  0.19371E-03  0.51780E-03  0.72459E-01  0.44396E-01  0.27017E-03
  0.58000E+02  0.11562E-03  0.43922E-03  0.78076E-03  0.11012E+00  0.66595E-03  0.27518E-03  0.32004E-03  0.41982E-03  0.35612E-01  0.58223E-01  0.57683E-03  0.35240E-03  0.92435E-03  0.53136E-01  0.42509E-03  0.47607E-01  0.49142E-03  0.35470E-03  0.10507E+00  0.81597E-01  0.49593E-01  0.10518E+00  0.55931E-01  0.86047E-01  0.77565E-03  0.31213E-03  0.64307E-03  0.39591E-01  0.44497E-03  0.54930E-01  0.34219E-03  0.30135E-03  0.51048E-03  0.54028E-01  0.53594E-01  0.27499E-03
  0.59000E+02  0.12918E-03  0.46625E-03  0.69247E-03  0.10974E+00  0.80564E-03  0.34741E-03  0.47011E-03  0.56021E-03  0.36304E-01  0.68939E-01  0.46367E-03  0.38116E-03  0.58009E-03  0.80891E-01  0.24806E-03  0.60497E-01  0.58257E-03  0.31751E-03  0.10392E+00  0.72285E-01  0.48552E-01  0.10430E+00  0.30687E-01  0.64997E-01  0.70000E-03  0.34308E-03  0.74822E-03  0.62670E-01  0.30807E-03  0.47095E-01  0.36373E-03  0.41886E-03  0.38410E-03  0.55067E-01  0.44338E-01  0.40393E-03
  0.60000E+02  0.14348E-03  0.29426E-03  0.51284E-03  0.15909E+00  0.66394E-03  0.29053E-03  0.28621E-03  0.57477E-03  0.37469E-01  0.65170E-01  0.38341E-03  0.42348E-03  0.77998E-03  0.61776E-01  0.38736E-03  0.62968E-01  0.52293E-03  0.31254E-03  0.13556E+00  0.62631E-01  0.44635E-01  0.86576E-01  0.41132E-01  0.44274E-01  0.65855E-03  0.26853E-03  0.56747E-03  0.62715E-01  0.45073E-03  0.44102E-01  0.32952E-03  0.56010E-03  0.33973E-03  0.56119E-01  0.26635E-01  0.39348E-03
  0.61000E+02  0.14364E-03  0.42878E-03  0.82674E-03  0.15514E+00  0.67180E-03  0.30486E-03  0.31544E-03  0.43646E-03  0.39454E-01  0.76084E-01  0.62470E-03  0.27624E-03  0.61972E-03  0.48342E-01  0.54207E-03  0.36440E-01  0.44793E-03  0.51251E-03  0.15273E+00  0.54477E-01  0.33191E-01  0.93126E-01  0.40265E-01  0.48305E-01  0.69809E-03  0.41916E-03  0.49068E-03  0.41010E-01  0.51731E-03  0.61065E-01  0.29361E-03  0.38548E-03  0.56530E-03  0.59036E-01  0.51438E-01  0.37616E-03
  0.62000E+02  0.13155E-03  0.42763E-03  0.67888E-03  0.19596E+00  0.83856E-03  0.38272E-03  0.38694E-03  0.27219E-03  0.46024E-01  0.51924E-01  0.52232E-03  0.18715E-03  0.77520E-03  0.53981E-01  0.55213E-03  0.30600E-01  0.61303E-03  0.54715E-03  0.10584E+00  0.46225E-01  0.41556E-01  0.11023E+00  0.45094E-01  0.41017E-01  0.68100E-03  0.46006E-03  0.47402E-03  0.53550E-01  0.48060E-03  0.43111E-01  0.41057E-03  0.40306E-03  0.47514E-03  0.92863E-01  0.31948E-01  0.37833E-03
  0.63000E+02  0.11612E-03  0.35204E-03  0.57740E-03  0.20156E+00  0.54026E-03  0.28306E-03  0.39051E-03  0.37446E-03  0.31837E-01  0.58485E-01  0.45039E-03  0.30610E-03  0.85795E-03  0.36408E-01  0.44245E-03  0.32704E-01  0.59014E-03  0.49525E-03  0.10382E+00  0.77386E-01  0.41888E-01  0.12007E+00  0.40897E-01  0.56456E-01  0.70712E-03  0.41319E-03  0.60391E-03  0.46366E-01  0.48304E-03  0.37048E-01  0.34219E-03  0.27562E-03  0.36345E-03  0.71122E-01  0.34676E-01  0.31035E-03
  0.64000E+02  0.89263E-04  0.36611E-03  0.46152E-03  0.16587E+00  0.76970E-03  0.38055E-03  0.36115E-03  0.53527E-03  0.60628E-01  0.46252E-01  0.51582E-03  0.24694E-03  0.62289E-03  0.37823E-01  0.46289E-03  0.37795E-01  0.61235E-03  0.49892E-03  0.11380E+00  0.61373E-01  0.63606E-01  0.10240E+00  0.62629E-01  0.53326E-01  0.65416E-03  0.40889E-03  0.71862E-03  0.46674E-01  0.46632E-03  0.42340E-01  0.38219E-03  0.23115E-03  0.32503E-03  0.50026E-01  0.46128E-01  0.21852E-03
  0.65000E+02  0.78003E-04  0.47317E-03  0.46094E-03  0.12710E+00  0.59871E-03  0.33872E-03  0.26950E-03  0.36881E-03  0.59423E-01  0.47534E-01  0.55921E-03  0.18994E-03  0.51481E-03  0.52113E-01  0.34686E-03  0.44364E-01  0.87761E-03  0.50925E-03  0.99644E-01  0.56008E-01  0.76004E-01  0.12412E+00  0.60932E-01  0.48666E-01  0.68574E-03  0.38780E-03  0.75192E-03  0.53008E-01  0.36931E-03  0.42067E-01  0.46516E-03  0.33049E-03  0.59676E-03  0.53706E-01  0.45896E-01  0.24226E-03
  0.66000E+02  0.56430E-04  0.44906E-03  0.49094E-03  0.91014E-01  0.75442E-03  0.39958E-03  0.29071E-03  0.51039E-03  0.60571E-01  0.54423E-01  0.40918E-03  0.24559E-03  0.94202E-03  0.65937E-01  0.57111E-03  0.51215E-01  0.52089E-03  0.75845E-03  0.88438E-01  0.71400E-01  0.63853E-01  0.12448E+00  0.66729E-01  0.58058E-01  0.53940E-03  0.60447E-03  0.47701E-03  0.59484E-01  0.44949E-03  0.36470E-01  0.19103E-03  0.38358E-03  0.48650E-03  0.50939E-01  0.47012E-01  0.44178E-03
  0.67000E+02  0.82448E-04  0.27775E-03  0.54524E-03  0.12337E+00  0.68652E-03  0.31499E-03  0.23713E-03  0.39893E-03  0.63680E-01  0.49627E-01  0.37735E-03  0.23939E-03  0.73901E-03  0.56804E-01  0.69456E-03  0.64870E-01  0.79241E-03  0.48692E-03  0.95456E-01  0.68605E-01  0.47643E-01  0.11052E+00  0.51546E-01  0.58380E-01  0.55500E-03  0.53627E-03  0.91134E-03  0.65757E-01  0.57899E-03  0.52088E-01  0.41519E-03  0.40242E-03  0.38782E-03  0.39431E-01  0.42084E-01  0.46984E-03
  0.68000E+02  0.76291E-04  0.47455E-03  0.52682E-03  0.10542E+00  0.74199E-03  0.25181E-03  0.30825E-03  0.41909E-03  0.43941E-01  0.49061E-01  0.42385E-03  0.35384E-03  0.76459E-03  0.57268E-01  0.66888E-03  0.71912E-01  0.67205E-03  0.50592E-03  0.13366E+00  0.49699E-01  0.57707E-01  0.11390E+00  0.50139E-01  0.55133E-01  0.41614E-03  0.48599E-03  0.73293E-03  0.50075E-01  0.62461E-03  0.51284E-01  0.28395E-03  0.28187E-03  0.56410E-03  0.54239E-01  0.46611E-01  0.37148E-03
  0.69000E+02  0.69896E-04  0.33490E-03  0.78159E-03  0.12407E+00  0.67313E-03  0.38767E-03  0.28854E-03  0.44390E-03  0.59393E-01  0.60543E-01  0.43330E-03  0.26316E-03  0.58391E-03  0.34436E-01  0.59079E-03  0.67943E-01  0.45985E-03  0.44403E-03  0.13455E+00  0.48277E-01  0.41866E-01  0.12599E+00  0.46344E-01  0.44056E-01  0.53158E-03  0.36354E-03  0.54640E-03  0.59003E-01  0.70411E-03  0.34657E-01  0.26264E-03  0.27589E-03  0.64278E-03  0.68420E-01  0.41176E-01  0.19318E-03
  0.70000E+02  0.79204E-04  0.39394E-03  0.67969E-03  0.87395E-01  0.64922E-03  0.35499E-03  0.31150E-03  0.28081E-03  0.43868E-01  0.68923E-01  0.50268E-03  0.29500E-03  0.44432E-03  0.36438E-01  0.42578E-03  0.55165E-01  0.58576E-03  0.41222E-03  0.18652E+00  0.39307E-01  0.52682E-01  0.12074E+00  0.46376E-01  0.61611E-01  0.46138E-03  0.52781E-03  0.40817E-03  0.58657E-01  0.56988E-03  0.26617E-01  0.30080E-03  0.40490E-03  0.36152E-03  0.58753E-01  0.48279E-01  0.21807E-03
  0.71000E+02  0.71452E-04  0.33181E-03  0.69138E-03  0.11954E+00  0.59703E-03  0.32753E-03  0.21926E-03  0.36761E-03  0.26933E-01  0.81637E-01  0.25962E-03  0.32460E-03  0.56505E-03  0.45743E-01  0.47885E-03  0.40049E-01  0.47379E-03  0.29214E-03  0.15787E+00  0.38978E-01  0.44832E-01  0.15293E+00  0.31948E-01  0.47410E-01  0.58625E-03  0.45588E-03  0.36304E-03  0.36017E-01  0.67264E-03  0.49917E-01  0.22925E-03  0.43236E-03  0.36999E-03  0.86346E-01  0.31553E-01  0.18349E-03
  0.72000E+02  0.80419E-04  0.39932E-03  0.48273E-03  0.10770E+00  0.52004E-03  0.31819E-03  0.26129E-03  0.38195E-03  0.35083E-01  0.36298E-01  0.21191E-03  0.38718E-03  0.65852E-03  0.59625E-01  0.51155E-03  0.49529E-01  0.50333E-03  0.28636E-03  0.17421E+00  0.46271E-01  0.38321E-01  0.18985E+00  0.39576E-01  0.43669E-01  0.64387E-03  0.47536E-03  0.48182E-03  0.52075E-01  0.61451E-03  0.44003E-01  0.21012E-03  0.33626E-03  0.36801E-03  0.49421E-01  0.26039E-01  0.20300E-03
  0.73000E+02  0.49677E-04  0.28670E-03  0.50611E-03  0.15227E+00  0.37509E-03  0.23422E-03  0.27467E-03  0.29038E-03  0.32755E-01  0.56623E-01  0.34236E-03  0.20904E-03  0.71924E-03  0.51156E-01  0.68766E-03  0.55027E-01  0.53756E-03  0.32411E-03  0.13123E+00  0.54963E-01  0.36654E-01  0.19583E+00  0.26079E-01  0.46557E-01  0.81869E-03  0.51891E-03  0.55110E-03  0.41174E-01  0.68556E-03  0.46366E-01  0.34616E-03  0.19984E-03  0.31491E-03  0.38268E-01  0.26567E-01  0.21804E-03
  0.74000E+02  0.48595E-04  0.24152E-03  0.86243E-03  0.12911E+00  0.59586E-03  0.26645E-03  0.33649E-03  0.43498E-03  0.29163E-01  0.51370E-01  0.35170E-03  0.31851E-03  0.97686E-03  0.44042E-01  0.61577E-03  0.48455E-01  0.66467E-03  0.48203E-03  0.17064E+00  0.46860E-01  0.33888E-01  0.16758E+00  0.49502E-01  0.45300E-01  0.70095E-03  0.33521E-03  0.39814E-03  0.40719E-01  0.66834E-03  0.49609E-01  0.18551E-03  0.26429E-03  0.31737E-03  0.45938E-01  0.38504E-01  0.25895E-03
  0.75000E+02  0.44897E-04  0.17611E-03  0.47720E-03  0.15202E+00  0.53186E-03  0.24231E-03  0.27931E-03  0.69016E-03  0.50024E-01  0.54505E-01  0.48405E-03  0.28344E-03  0.67590E-03  0.37880E-01  0.45114E-03  0.35256E-01  0.53898E-03  0.40661E-03  0.17816E+00  0.40865E-01  0.40026E-01  0.14033E+00  0.26145E-01  0.48876E-01  0.67072E-03  0.38357E-03  0.53314E-03  0.29499E-01  0.35695E-03  0.58321E-01  0.44859E-03  0.35620E-03  0.47314E-03  0.63992E-01  0.35196E-01  0.39410E-03
  0.76000E+02  0.52357E-04  0.18754E-03  0.47782E-03  0.18232E+00  0.71870E-03  0.28767E-03  0.43596E-03  0.39142E-03  0.40857E-01  0.46908E-01  0.46677E-03  0.30208E-03  0.72634E-03  0.21772E-01  0.88831E-03  0.30855E-01  0.68654E-03  0.30287E-03  0.15670E+00  0.49342E-01  0.36718E-01  0.18317E+00  0.33879E-01  0.53260E-01  0.54764E-03  0.47451E-03  0.43021E-03  0.27879E-01  0.73348E-03  0.32658E-01  0.47868E-03  0.28091E-03  0.49076E-03  0.45449E-01  0.48546E-01  0.32015E-03
  0.77000E+02  0.12218E-03  0.20658E-03  0.48229E-03  0.15346E+00  0.61851E-03  0.20089E-03  0.33333E-03  0.43700E-03  0.46565E-01  0.52679E-01  0.62913E-03  0.34090E-03  0.63778E-03  0.56032E-01  0.67792E-03  0.40102E-01  0.61612E-03  0.50102E-03  0.13862E+00  0.39320E-01  0.25836E-01  0.21703E+00  0.21492E-01  0.33427E-01  0.91793E-03  0.49385E-03  0.44433E-03  0.37313E-01  0.62418E-03  0.40141E-01  0.34061E-03  0.35874E-03  0.39807E-03  0.51111E-01  0.37069E-01  0.41682E-03
  0.78000E+02  0.85918E-04  0.31754E-03  0.68054E-03  0.15152E+00  0.35266E-03  0.27016E-03  0.30785E-03  0.34095E-03  0.29069E-01  0.34716E-01  0.44482E-03  0.20854E-03  0.82176E-03  0.48939E-01  0.37662E-03  0.53670E-01  0.60090E-03  0.51491E-03  0.16764E+00  0.42281E-01  0.46942E-01  0.19354E+00  0.23600E-01  0.35366E-01  0.48880E-03  0.50616E-03  0.56178E-03  0.47216E-01  0.34043E-03  0.34945E-01  0.25760E-03  0.22789E-03  0.46022E-03  0.46707E-01  0.35303E-01  0.37922E-03
  0.79000E+02  0.11125E-03  0.23276E-03  0.68964E-03  0.18801E+00  0.47169E-03  0.37542E-03  0.40595E-03  0.48285E-03  0.39702E-01  0.47263E-01  0.42243E-03  0.26282E-03  0.86285E-03  0.44569E-01  0.29853E-03  0.40289E-01  0.42751E-03  0.70556E-03  0.13708E+00  0.61568E-01  0.35101E-01  0.13201E+00  0.44551E-01  0.47569E-01  0.73899E-03  0.42705E-03  0.73736E-03  0.40158E-01  0.46059E-03  0.49872E-01  0.41863E-03  0.20622E-03  0.37739E-03  0.40084E-01  0.42762E-01  0.29128E-03
  0.80000E+02  0.96434E-04  0.37701E-03  0.60126E-03  0.16054E+00  0.47579E-03  0.26705E-03  0.38599E-03  0.35267E-03  0.44652E-01  0.59162E-01  0.44361E-03  0.25540E-03  0.70646E-03  0.30139E-01  0.33369E-03  0.36726E-01  0.67951E-03  0.72541E-03  0.16906E+00  0.34980E-01  0.50241E-01  0.12264E+00  0.34371E-01  0.52149E-01  0.66715E-03  0.40198E-03  0.63971E-03  0.37390E-01  0.52463E-03  0.51730E-01  0.30250E-03  0.26421E-03  0.50881E-03  0.57081E-01  0.49857E-01  0.27388E-03
  0.81000E+02  0.13833E-03  0.25311E-03  0.59130E-03  0.15051E+00  0.57055E-03  0.45163E-03  0.43527E-03  0.29966E-03  0.41168E-01  0.35104E-01  0.37381E-03  0.32320E-03  0.73287E-03  0.33162E-01  0.45321E-03  0.35899E-01  0.77962E-03  0.73932E-03  0.17759E+00  0.34310E-01  0.64222E-01  0.14460E+00  0.52693E-01  0.48231E-01  0.62622E-03  0.45621E-03  0.57838E-03  0.44094E-01  0.53262E-03  0.37676E-01  0.28642E-03  0.25401E-03  0.54223E-03  0.44215E-01  0.46866E-01  0.24170E-03
  0.82000E+02  0.11695E-03  0.26183E-03  0.54777E-03  0.17708E+00  0.73014E-03  0.31787E-03  0.38778E-03  0.39234E-03  0.51412E-01  0.39595E-01  0.30305E-03  0.37642E-03  0.87069E-03  0.36662E-01  0.67361E-03  0.36709E-01  0.89112E-03  0.47799E-03  0.15178E+00  0.46779E-01  0.35649E-01  0.16460E+00  0.32566E-01  0.47594E-01  0.50122E-03  0.54102E-03  0.63076E-03  0.48700E-01  0.88781E-03  0.29435E-01  0.29767E-03  0.28669E-03  0.61070E-03  0.54770E-01  0.36250E-01  0.31628E-03
  0.83000E+02  0.96705E-04  0.29299E-03  0.50866E-03  0.13402E+00  0.69691E-03  0.30861E-03  0.35673E-03  0.39677E-03  0.49804E-01  0.38478E-01  0.59942E-03  0.34407E-03  0.61208E-03  0.37188E-01  0.55950E-03  0.46069E-01  0.67712E-03  0.52574E-03  0.15758E+00  0.48710E-01  0.36519E-01  0.16678E+00  0.49010E-01  0.41949E-01  0.75990E-03  0.42279E-03  0.94090E-03  0.41182E-01  0.10783E-02  0.28205E-01  0.34357E-03  0.33418E-03  0.45745E-03  0.63125E-01  0.50588E-01  0.48986E-03
  0.84000E+02  0.91847E-04  0.42996E-03  0.53192E-03  0.13130E+00  0.77388E-03  0.22743E-03  0.36046E-03  0.65780E-03  0.32792E-01  0.48119E-01  0.33278E-03  0.32586E-03  0.67052E-03  0.40967E-01  0.80639E-03  0.59535E-01  0.52940E-03  0.43992E-03  0.14999E+00  0.51938E-01  0.35623E-01  0.18875E+00  0.41370E-01  0.35812E-01  0.85849E-03  0.30477E-03  0.57372E-03  0.43927E-01  0.10211E-02  0.37603E-01  0.42444E-03  0.27564E-03  0.38883E-03  0.55670E-01  0.36269E-01  0.31279E-03
