Averager of naver=      20 pes(ifre,isnap),ifre=0,nfre)
        time    active_pes       pes(1)       pes(2)       pes(3)       pes(4)       pes(5)       pes(6)       pes(7)       pes(8)       pes(9)      pes(10)      pes(11)      pes(12)      pes(13)      pes(14)      pes(15)      pes(16)      pes(17)      pes(18)      pes(19)      pes(20)      pes(21)      pes(22)      pes(23)      pes(24)      pes(25)      pes(26)      pes(27)      pes(28)      pes(29)      pes(30)      pes(31)      pes(32)      pes(33)      pes(34)      pes(35)      pes(36)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.42000E+03 -0.21270E+01  0.66127E-01 -0.32121E-01 -0.21663E+01 -0.22450E+01 -0.23150E+01 -0.23834E+01 -0.24564E+01 -0.25046E+01 -0.25522E+01 -0.26042E+01 -0.26462E+01 -0.26951E+01 -0.27430E+01 -0.27866E+01 -0.28561E+01 -0.29043E+01 -0.29722E+01 -0.43963E+01 -0.44708E+01 -0.45426E+01 -0.46075E+01 -0.46683E+01 -0.47301E+01 -0.51228E+01 -0.51981E+01 -0.52472E+01 -0.53038E+01 -0.53608E+01 -0.54219E+01 -0.65465E+01 -0.66165E+01 -0.66632E+01 -0.67083E+01 -0.67565E+01 -0.68158E+01 -0.74022E+01
  0.42100E+03 -0.21313E+01  0.57081E-01 -0.34719E-01 -0.21711E+01 -0.22499E+01 -0.23243E+01 -0.23846E+01 -0.24549E+01 -0.25078E+01 -0.25507E+01 -0.25986E+01 -0.26528E+01 -0.26982E+01 -0.27471E+01 -0.27961E+01 -0.28555E+01 -0.29074E+01 -0.29783E+01 -0.43956E+01 -0.44721E+01 -0.45428E+01 -0.46095E+01 -0.46733E+01 -0.47318E+01 -0.51202E+01 -0.51992E+01 -0.52507E+01 -0.53031E+01 -0.53610E+01 -0.54266E+01 -0.65475E+01 -0.66139E+01 -0.66632E+01 -0.67084E+01 -0.67590E+01 -0.68164E+01 -0.74024E+01
  0.42200E+03 -0.21474E+01  0.50723E-01 -0.39199E-01 -0.21737E+01 -0.22564E+01 -0.23281E+01 -0.23865E+01 -0.24542E+01 -0.25103E+01 -0.25466E+01 -0.26056E+01 -0.26542E+01 -0.27036E+01 -0.27454E+01 -0.28073E+01 -0.28533E+01 -0.29053E+01 -0.29892E+01 -0.43967E+01 -0.44702E+01 -0.45416E+01 -0.46085E+01 -0.46756E+01 -0.47402E+01 -0.51098E+01 -0.52029E+01 -0.52525E+01 -0.53033E+01 -0.53608E+01 -0.54382E+01 -0.65490E+01 -0.66114E+01 -0.66629E+01 -0.67094E+01 -0.67618E+01 -0.68179E+01 -0.74028E+01
  0.42300E+03 -0.21565E+01  0.45363E-01 -0.42949E-01 -0.21769E+01 -0.22568E+01 -0.23330E+01 -0.23889E+01 -0.24551E+01 -0.25073E+01 -0.25482E+01 -0.26158E+01 -0.26595E+01 -0.26996E+01 -0.27462E+01 -0.28089E+01 -0.28586E+01 -0.29072E+01 -0.29952E+01 -0.43988E+01 -0.44644E+01 -0.45410E+01 -0.46066E+01 -0.46773E+01 -0.47497E+01 -0.50986E+01 -0.52023E+01 -0.52517E+01 -0.53071E+01 -0.53621E+01 -0.54522E+01 -0.65509E+01 -0.66084E+01 -0.66624E+01 -0.67118E+01 -0.67643E+01 -0.68202E+01 -0.74033E+01
  0.42400E+03 -0.21551E+01  0.42160E-01 -0.46527E-01 -0.21779E+01 -0.22598E+01 -0.23298E+01 -0.23938E+01 -0.24563E+01 -0.25059E+01 -0.25565E+01 -0.26184E+01 -0.26589E+01 -0.27018E+01 -0.27477E+01 -0.28142E+01 -0.28571E+01 -0.29187E+01 -0.29931E+01 -0.43973E+01 -0.44665E+01 -0.45341E+01 -0.46059E+01 -0.46822E+01 -0.47547E+01 -0.50902E+01 -0.51990E+01 -0.52517E+01 -0.53074E+01 -0.53683E+01 -0.54628E+01 -0.65533E+01 -0.66052E+01 -0.66622E+01 -0.67134E+01 -0.67658E+01 -0.68235E+01 -0.74040E+01
  0.42500E+03 -0.21588E+01  0.42401E-01 -0.50413E-01 -0.21780E+01 -0.22603E+01 -0.23258E+01 -0.23976E+01 -0.24572E+01 -0.25099E+01 -0.25640E+01 -0.26126E+01 -0.26549E+01 -0.27026E+01 -0.27560E+01 -0.28140E+01 -0.28592E+01 -0.29330E+01 -0.29895E+01 -0.43970E+01 -0.44647E+01 -0.45313E+01 -0.46093E+01 -0.46819E+01 -0.47568E+01 -0.50884E+01 -0.51938E+01 -0.52514E+01 -0.53067E+01 -0.53758E+01 -0.54686E+01 -0.65555E+01 -0.66023E+01 -0.66630E+01 -0.67136E+01 -0.67671E+01 -0.68269E+01 -0.74048E+01
  0.42600E+03 -0.21606E+01  0.46184E-01 -0.54277E-01 -0.21789E+01 -0.22543E+01 -0.23272E+01 -0.23953E+01 -0.24624E+01 -0.25159E+01 -0.25638E+01 -0.26115E+01 -0.26555E+01 -0.27029E+01 -0.27562E+01 -0.28079E+01 -0.28653E+01 -0.29368E+01 -0.29929E+01 -0.43970E+01 -0.44609E+01 -0.45346E+01 -0.46136E+01 -0.46804E+01 -0.47533E+01 -0.50896E+01 -0.51904E+01 -0.52493E+01 -0.53067E+01 -0.53817E+01 -0.54705E+01 -0.65563E+01 -0.66006E+01 -0.66643E+01 -0.67129E+01 -0.67671E+01 -0.68301E+01 -0.74055E+01
  0.42700E+03 -0.21602E+01  0.52856E-01 -0.58136E-01 -0.21732E+01 -0.22504E+01 -0.23305E+01 -0.23930E+01 -0.24629E+01 -0.25211E+01 -0.25668E+01 -0.26167E+01 -0.26566E+01 -0.26986E+01 -0.27553E+01 -0.27989E+01 -0.28671E+01 -0.29326E+01 -0.30022E+01 -0.43966E+01 -0.44591E+01 -0.45374E+01 -0.46185E+01 -0.46794E+01 -0.47482E+01 -0.50935E+01 -0.51861E+01 -0.52483E+01 -0.53072E+01 -0.53836E+01 -0.54703E+01 -0.65564E+01 -0.65997E+01 -0.66652E+01 -0.67117E+01 -0.67662E+01 -0.68329E+01 -0.74060E+01
  0.42800E+03 -0.21580E+01  0.59457E-01 -0.60509E-01 -0.21679E+01 -0.22509E+01 -0.23244E+01 -0.23962E+01 -0.24601E+01 -0.25258E+01 -0.25712E+01 -0.26133E+01 -0.26595E+01 -0.26995E+01 -0.27504E+01 -0.27968E+01 -0.28606E+01 -0.29260E+01 -0.30129E+01 -0.43969E+01 -0.44582E+01 -0.45446E+01 -0.46171E+01 -0.46761E+01 -0.47463E+01 -0.50994E+01 -0.51820E+01 -0.52498E+01 -0.53069E+01 -0.53823E+01 -0.54673E+01 -0.65559E+01 -0.66002E+01 -0.66639E+01 -0.67114E+01 -0.67652E+01 -0.68346E+01 -0.74065E+01
  0.42900E+03 -0.21507E+01  0.65222E-01 -0.60227E-01 -0.21633E+01 -0.22532E+01 -0.23205E+01 -0.23976E+01 -0.24592E+01 -0.25211E+01 -0.25680E+01 -0.26126E+01 -0.26567E+01 -0.27007E+01 -0.27481E+01 -0.27979E+01 -0.28529E+01 -0.29231E+01 -0.30150E+01 -0.43974E+01 -0.44567E+01 -0.45517E+01 -0.46116E+01 -0.46735E+01 -0.47470E+01 -0.51066E+01 -0.51817E+01 -0.52465E+01 -0.53078E+01 -0.53810E+01 -0.54605E+01 -0.65539E+01 -0.66023E+01 -0.66614E+01 -0.67104E+01 -0.67656E+01 -0.68343E+01 -0.74069E+01
  0.43000E+03 -0.21453E+01  0.69303E-01 -0.57628E-01 -0.21648E+01 -0.22534E+01 -0.23184E+01 -0.23923E+01 -0.24595E+01 -0.25137E+01 -0.25603E+01 -0.26095E+01 -0.26560E+01 -0.26990E+01 -0.27450E+01 -0.27940E+01 -0.28508E+01 -0.29279E+01 -0.30111E+01 -0.43986E+01 -0.44532E+01 -0.45510E+01 -0.46094E+01 -0.46731E+01 -0.47485E+01 -0.51167E+01 -0.51830E+01 -0.52387E+01 -0.53067E+01 -0.53818E+01 -0.54530E+01 -0.65527E+01 -0.66037E+01 -0.66584E+01 -0.67095E+01 -0.67668E+01 -0.68324E+01 -0.74070E+01
  0.43100E+03 -0.21418E+01  0.71868E-01 -0.52645E-01 -0.21717E+01 -0.22493E+01 -0.23153E+01 -0.23868E+01 -0.24483E+01 -0.25063E+01 -0.25592E+01 -0.26077E+01 -0.26509E+01 -0.26992E+01 -0.27427E+01 -0.27909E+01 -0.28510E+01 -0.29281E+01 -0.30058E+01 -0.43971E+01 -0.44557E+01 -0.45429E+01 -0.46057E+01 -0.46773E+01 -0.47484E+01 -0.51268E+01 -0.51836E+01 -0.52323E+01 -0.53025E+01 -0.53821E+01 -0.54476E+01 -0.65524E+01 -0.66036E+01 -0.66564E+01 -0.67098E+01 -0.67660E+01 -0.68305E+01 -0.74072E+01
  0.43200E+03 -0.21399E+01  0.74495E-01 -0.47551E-01 -0.21767E+01 -0.22473E+01 -0.23069E+01 -0.23852E+01 -0.24393E+01 -0.24985E+01 -0.25575E+01 -0.25997E+01 -0.26521E+01 -0.26936E+01 -0.27474E+01 -0.27979E+01 -0.28441E+01 -0.29168E+01 -0.30040E+01 -0.43923E+01 -0.44587E+01 -0.45362E+01 -0.46004E+01 -0.46851E+01 -0.47459E+01 -0.51347E+01 -0.51807E+01 -0.52324E+01 -0.52981E+01 -0.53777E+01 -0.54458E+01 -0.65520E+01 -0.66042E+01 -0.66558E+01 -0.67093E+01 -0.67640E+01 -0.68294E+01 -0.74072E+01
  0.43300E+03 -0.21365E+01  0.77207E-01 -0.42552E-01 -0.21753E+01 -0.22422E+01 -0.23021E+01 -0.23836E+01 -0.24444E+01 -0.24923E+01 -0.25473E+01 -0.26011E+01 -0.26421E+01 -0.26929E+01 -0.27550E+01 -0.27973E+01 -0.28412E+01 -0.29028E+01 -0.30001E+01 -0.43880E+01 -0.44595E+01 -0.45340E+01 -0.45983E+01 -0.46838E+01 -0.47457E+01 -0.51369E+01 -0.51778E+01 -0.52400E+01 -0.52923E+01 -0.53697E+01 -0.54469E+01 -0.65513E+01 -0.66047E+01 -0.66566E+01 -0.67085E+01 -0.67627E+01 -0.68286E+01 -0.74072E+01
  0.43400E+03 -0.21270E+01  0.78000E-01 -0.36193E-01 -0.21643E+01 -0.22363E+01 -0.23068E+01 -0.23838E+01 -0.24494E+01 -0.24949E+01 -0.25433E+01 -0.25997E+01 -0.26353E+01 -0.26872E+01 -0.27541E+01 -0.27944E+01 -0.28358E+01 -0.29000E+01 -0.29920E+01 -0.43858E+01 -0.44648E+01 -0.45345E+01 -0.45939E+01 -0.46767E+01 -0.47447E+01 -0.51298E+01 -0.51802E+01 -0.52460E+01 -0.52906E+01 -0.53642E+01 -0.54466E+01 -0.65509E+01 -0.66047E+01 -0.66585E+01 -0.67075E+01 -0.67620E+01 -0.68277E+01 -0.74072E+01
  0.43500E+03 -0.21215E+01  0.77087E-01 -0.28820E-01 -0.21537E+01 -0.22329E+01 -0.23059E+01 -0.23864E+01 -0.24465E+01 -0.25002E+01 -0.25513E+01 -0.25940E+01 -0.26367E+01 -0.26811E+01 -0.27428E+01 -0.27879E+01 -0.28342E+01 -0.29051E+01 -0.29819E+01 -0.43867E+01 -0.44682E+01 -0.45375E+01 -0.45891E+01 -0.46703E+01 -0.47410E+01 -0.51188E+01 -0.51839E+01 -0.52476E+01 -0.52953E+01 -0.53553E+01 -0.54508E+01 -0.65513E+01 -0.66041E+01 -0.66610E+01 -0.67072E+01 -0.67615E+01 -0.68271E+01 -0.74072E+01
  0.43600E+03 -0.21079E+01  0.75323E-01 -0.20731E-01 -0.21461E+01 -0.22314E+01 -0.23015E+01 -0.23804E+01 -0.24455E+01 -0.25014E+01 -0.25551E+01 -0.25946E+01 -0.26401E+01 -0.26865E+01 -0.27342E+01 -0.27781E+01 -0.28293E+01 -0.29048E+01 -0.29782E+01 -0.43857E+01 -0.44715E+01 -0.45364E+01 -0.45880E+01 -0.46694E+01 -0.47353E+01 -0.51084E+01 -0.51831E+01 -0.52509E+01 -0.52973E+01 -0.53548E+01 -0.54524E+01 -0.65519E+01 -0.66044E+01 -0.66628E+01 -0.67069E+01 -0.67619E+01 -0.68260E+01 -0.74071E+01
  0.43700E+03 -0.20994E+01  0.74390E-01 -0.14530E-01 -0.21392E+01 -0.22342E+01 -0.22983E+01 -0.23697E+01 -0.24461E+01 -0.25037E+01 -0.25522E+01 -0.25993E+01 -0.26420E+01 -0.26892E+01 -0.27336E+01 -0.27744E+01 -0.28213E+01 -0.28985E+01 -0.29804E+01 -0.43840E+01 -0.44708E+01 -0.45356E+01 -0.45923E+01 -0.46659E+01 -0.47336E+01 -0.50998E+01 -0.51779E+01 -0.52502E+01 -0.53009E+01 -0.53632E+01 -0.54513E+01 -0.65524E+01 -0.66054E+01 -0.66640E+01 -0.67067E+01 -0.67628E+01 -0.68247E+01 -0.74070E+01
  0.43800E+03 -0.20926E+01  0.74811E-01 -0.11703E-01 -0.21361E+01 -0.22351E+01 -0.23011E+01 -0.23648E+01 -0.24384E+01 -0.25059E+01 -0.25495E+01 -0.26042E+01 -0.26414E+01 -0.26839E+01 -0.27335E+01 -0.27757E+01 -0.28214E+01 -0.28940E+01 -0.29833E+01 -0.43823E+01 -0.44697E+01 -0.45352E+01 -0.45949E+01 -0.46613E+01 -0.47376E+01 -0.50943E+01 -0.51748E+01 -0.52490E+01 -0.53015E+01 -0.53675E+01 -0.54550E+01 -0.65521E+01 -0.66068E+01 -0.66643E+01 -0.67066E+01 -0.67644E+01 -0.68242E+01 -0.74068E+01
  0.43900E+03 -0.20945E+01  0.75496E-01 -0.11937E-01 -0.21361E+01 -0.22354E+01 -0.23048E+01 -0.23654E+01 -0.24331E+01 -0.25025E+01 -0.25550E+01 -0.25978E+01 -0.26423E+01 -0.26792E+01 -0.27342E+01 -0.27771E+01 -0.28278E+01 -0.28957E+01 -0.29830E+01 -0.43818E+01 -0.44677E+01 -0.45347E+01 -0.45946E+01 -0.46618E+01 -0.47417E+01 -0.50917E+01 -0.51761E+01 -0.52481E+01 -0.53012E+01 -0.53646E+01 -0.54618E+01 -0.65519E+01 -0.66084E+01 -0.66632E+01 -0.67074E+01 -0.67649E+01 -0.68245E+01 -0.74066E+01
  0.44000E+03 -0.21021E+01  0.75872E-01 -0.14238E-01 -0.21382E+01 -0.22378E+01 -0.23006E+01 -0.23694E+01 -0.24360E+01 -0.25009E+01 -0.25548E+01 -0.25962E+01 -0.26379E+01 -0.26825E+01 -0.27314E+01 -0.27809E+01 -0.28326E+01 -0.29023E+01 -0.29809E+01 -0.43842E+01 -0.44656E+01 -0.45322E+01 -0.45926E+01 -0.46641E+01 -0.47467E+01 -0.50941E+01 -0.51788E+01 -0.52476E+01 -0.53009E+01 -0.53591E+01 -0.54670E+01 -0.65516E+01 -0.66100E+01 -0.66621E+01 -0.67071E+01 -0.67649E+01 -0.68256E+01 -0.74064E+01
  0.44100E+03 -0.21130E+01  0.75431E-01 -0.18930E-01 -0.21401E+01 -0.22363E+01 -0.22997E+01 -0.23727E+01 -0.24477E+01 -0.25006E+01 -0.25511E+01 -0.25911E+01 -0.26416E+01 -0.26857E+01 -0.27319E+01 -0.27841E+01 -0.28388E+01 -0.29090E+01 -0.29802E+01 -0.43860E+01 -0.44669E+01 -0.45303E+01 -0.45889E+01 -0.46672E+01 -0.47518E+01 -0.50994E+01 -0.51809E+01 -0.52465E+01 -0.53024E+01 -0.53579E+01 -0.54656E+01 -0.65509E+01 -0.66109E+01 -0.66618E+01 -0.67062E+01 -0.67657E+01 -0.68257E+01 -0.74062E+01
  0.44200E+03 -0.21186E+01  0.74985E-01 -0.25970E-01 -0.21417E+01 -0.22342E+01 -0.23035E+01 -0.23761E+01 -0.24520E+01 -0.25078E+01 -0.25458E+01 -0.25901E+01 -0.26411E+01 -0.26916E+01 -0.27359E+01 -0.27854E+01 -0.28506E+01 -0.29102E+01 -0.29845E+01 -0.43913E+01 -0.44682E+01 -0.45260E+01 -0.45902E+01 -0.46679E+01 -0.47550E+01 -0.51076E+01 -0.51815E+01 -0.52461E+01 -0.53055E+01 -0.53589E+01 -0.54593E+01 -0.65500E+01 -0.66112E+01 -0.66623E+01 -0.67055E+01 -0.67660E+01 -0.68254E+01 -0.74059E+01
  0.44300E+03 -0.21113E+01  0.74346E-01 -0.34571E-01 -0.21461E+01 -0.22357E+01 -0.23046E+01 -0.23824E+01 -0.24501E+01 -0.25049E+01 -0.25479E+01 -0.25911E+01 -0.26433E+01 -0.26954E+01 -0.27422E+01 -0.27948E+01 -0.28596E+01 -0.29145E+01 -0.29867E+01 -0.43922E+01 -0.44719E+01 -0.45276E+01 -0.45890E+01 -0.46731E+01 -0.47541E+01 -0.51166E+01 -0.51808E+01 -0.52466E+01 -0.53093E+01 -0.53591E+01 -0.54524E+01 -0.65492E+01 -0.66112E+01 -0.66622E+01 -0.67052E+01 -0.67661E+01 -0.68251E+01 -0.74056E+01
  0.44400E+03 -0.21109E+01  0.72804E-01 -0.43468E-01 -0.21545E+01 -0.22410E+01 -0.23074E+01 -0.23852E+01 -0.24454E+01 -0.24962E+01 -0.25526E+01 -0.25981E+01 -0.26479E+01 -0.27001E+01 -0.27451E+01 -0.28021E+01 -0.28651E+01 -0.29266E+01 -0.29861E+01 -0.43917E+01 -0.44744E+01 -0.45279E+01 -0.45964E+01 -0.46764E+01 -0.47504E+01 -0.51202E+01 -0.51849E+01 -0.52446E+01 -0.53129E+01 -0.53635E+01 -0.54446E+01 -0.65485E+01 -0.66115E+01 -0.66599E+01 -0.67072E+01 -0.67669E+01 -0.68242E+01 -0.74053E+01
  0.44500E+03 -0.21156E+01  0.69606E-01 -0.51330E-01 -0.21638E+01 -0.22465E+01 -0.23107E+01 -0.23863E+01 -0.24475E+01 -0.24968E+01 -0.25517E+01 -0.26081E+01 -0.26520E+01 -0.27014E+01 -0.27476E+01 -0.28086E+01 -0.28658E+01 -0.29299E+01 -0.29938E+01 -0.43935E+01 -0.44747E+01 -0.45309E+01 -0.46006E+01 -0.46823E+01 -0.47450E+01 -0.51209E+01 -0.51864E+01 -0.52431E+01 -0.53167E+01 -0.53706E+01 -0.54372E+01 -0.65484E+01 -0.66111E+01 -0.66569E+01 -0.67107E+01 -0.67681E+01 -0.68231E+01 -0.74052E+01
  0.44600E+03 -0.21210E+01  0.65331E-01 -0.57955E-01 -0.21708E+01 -0.22553E+01 -0.23141E+01 -0.23861E+01 -0.24530E+01 -0.25010E+01 -0.25571E+01 -0.26106E+01 -0.26544E+01 -0.27041E+01 -0.27539E+01 -0.28094E+01 -0.28657E+01 -0.29273E+01 -0.30043E+01 -0.43970E+01 -0.44711E+01 -0.45377E+01 -0.46043E+01 -0.46808E+01 -0.47453E+01 -0.51186E+01 -0.51901E+01 -0.52408E+01 -0.53179E+01 -0.53769E+01 -0.54337E+01 -0.65487E+01 -0.66107E+01 -0.66545E+01 -0.67138E+01 -0.67695E+01 -0.68227E+01 -0.74052E+01
  0.44700E+03 -0.21292E+01  0.61506E-01 -0.63464E-01 -0.21773E+01 -0.22594E+01 -0.23255E+01 -0.23869E+01 -0.24499E+01 -0.25081E+01 -0.25636E+01 -0.26109E+01 -0.26594E+01 -0.27051E+01 -0.27617E+01 -0.28017E+01 -0.28685E+01 -0.29268E+01 -0.30109E+01 -0.43986E+01 -0.44716E+01 -0.45405E+01 -0.46096E+01 -0.46738E+01 -0.47496E+01 -0.51140E+01 -0.51956E+01 -0.52420E+01 -0.53119E+01 -0.53768E+01 -0.54389E+01 -0.65490E+01 -0.66108E+01 -0.66527E+01 -0.67159E+01 -0.67706E+01 -0.68234E+01 -0.74051E+01
  0.44800E+03 -0.21361E+01  0.58102E-01 -0.67307E-01 -0.21832E+01 -0.22641E+01 -0.23318E+01 -0.23925E+01 -0.24522E+01 -0.25116E+01 -0.25650E+01 -0.26103E+01 -0.26665E+01 -0.27061E+01 -0.27570E+01 -0.28021E+01 -0.28667E+01 -0.29253E+01 -0.30178E+01 -0.43948E+01 -0.44740E+01 -0.45451E+01 -0.46112E+01 -0.46706E+01 -0.47537E+01 -0.51061E+01 -0.51966E+01 -0.52475E+01 -0.53047E+01 -0.53785E+01 -0.54463E+01 -0.65501E+01 -0.66109E+01 -0.66517E+01 -0.67166E+01 -0.67727E+01 -0.68238E+01 -0.74051E+01
  0.44900E+03 -0.21350E+01  0.54127E-01 -0.69070E-01 -0.21884E+01 -0.22623E+01 -0.23377E+01 -0.24031E+01 -0.24566E+01 -0.25149E+01 -0.25697E+01 -0.26135E+01 -0.26663E+01 -0.27029E+01 -0.27506E+01 -0.28015E+01 -0.28654E+01 -0.29247E+01 -0.30196E+01 -0.43902E+01 -0.44740E+01 -0.45495E+01 -0.46120E+01 -0.46723E+01 -0.47553E+01 -0.50968E+01 -0.51955E+01 -0.52485E+01 -0.53083E+01 -0.53778E+01 -0.54526E+01 -0.65515E+01 -0.66109E+01 -0.66522E+01 -0.67166E+01 -0.67748E+01 -0.68232E+01 -0.74050E+01
  0.45000E+03 -0.21339E+01  0.50148E-01 -0.67449E-01 -0.21947E+01 -0.22571E+01 -0.23384E+01 -0.24150E+01 -0.24604E+01 -0.25167E+01 -0.25711E+01 -0.26187E+01 -0.26577E+01 -0.27000E+01 -0.27517E+01 -0.27981E+01 -0.28585E+01 -0.29237E+01 -0.30198E+01 -0.43882E+01 -0.44696E+01 -0.45521E+01 -0.46165E+01 -0.46723E+01 -0.47556E+01 -0.50904E+01 -0.51916E+01 -0.52479E+01 -0.53127E+01 -0.53774E+01 -0.54590E+01 -0.65533E+01 -0.66112E+01 -0.66539E+01 -0.67165E+01 -0.67744E+01 -0.68226E+01 -0.74048E+01
  0.45100E+03 -0.21335E+01  0.46047E-01 -0.62595E-01 -0.21977E+01 -0.22577E+01 -0.23330E+01 -0.24180E+01 -0.24645E+01 -0.25188E+01 -0.25641E+01 -0.26163E+01 -0.26595E+01 -0.27009E+01 -0.27479E+01 -0.27984E+01 -0.28552E+01 -0.29158E+01 -0.30203E+01 -0.43866E+01 -0.44698E+01 -0.45488E+01 -0.46184E+01 -0.46745E+01 -0.47553E+01 -0.50889E+01 -0.51880E+01 -0.52499E+01 -0.53096E+01 -0.53792E+01 -0.54629E+01 -0.65552E+01 -0.66107E+01 -0.66579E+01 -0.67152E+01 -0.67710E+01 -0.68231E+01 -0.74045E+01
  0.45200E+03 -0.21340E+01  0.42310E-01 -0.54966E-01 -0.21958E+01 -0.22576E+01 -0.23314E+01 -0.24161E+01 -0.24631E+01 -0.25115E+01 -0.25599E+01 -0.26152E+01 -0.26578E+01 -0.27002E+01 -0.27468E+01 -0.27965E+01 -0.28571E+01 -0.29143E+01 -0.30161E+01 -0.43836E+01 -0.44753E+01 -0.45435E+01 -0.46171E+01 -0.46746E+01 -0.47566E+01 -0.50907E+01 -0.51877E+01 -0.52522E+01 -0.53035E+01 -0.53799E+01 -0.54636E+01 -0.65571E+01 -0.66103E+01 -0.66613E+01 -0.67151E+01 -0.67648E+01 -0.68233E+01 -0.74042E+01
  0.45300E+03 -0.21325E+01  0.42069E-01 -0.47470E-01 -0.21908E+01 -0.22553E+01 -0.23279E+01 -0.24108E+01 -0.24535E+01 -0.25064E+01 -0.25604E+01 -0.26116E+01 -0.26523E+01 -0.27007E+01 -0.27478E+01 -0.27992E+01 -0.28520E+01 -0.29222E+01 -0.30075E+01 -0.43805E+01 -0.44801E+01 -0.45443E+01 -0.46126E+01 -0.46711E+01 -0.47579E+01 -0.50964E+01 -0.51902E+01 -0.52513E+01 -0.52998E+01 -0.53790E+01 -0.54591E+01 -0.65587E+01 -0.66097E+01 -0.66637E+01 -0.67147E+01 -0.67597E+01 -0.68223E+01 -0.74038E+01
  0.45400E+03 -0.21264E+01  0.45931E-01 -0.42491E-01 -0.21813E+01 -0.22508E+01 -0.23229E+01 -0.23996E+01 -0.24514E+01 -0.25016E+01 -0.25616E+01 -0.26058E+01 -0.26572E+01 -0.26984E+01 -0.27490E+01 -0.28042E+01 -0.28460E+01 -0.29234E+01 -0.30036E+01 -0.43807E+01 -0.44775E+01 -0.45489E+01 -0.46117E+01 -0.46661E+01 -0.47567E+01 -0.51057E+01 -0.51912E+01 -0.52519E+01 -0.52982E+01 -0.53762E+01 -0.54503E+01 -0.65594E+01 -0.66098E+01 -0.66656E+01 -0.67122E+01 -0.67573E+01 -0.68198E+01 -0.74034E+01
  0.45500E+03 -0.21108E+01  0.52927E-01 -0.38257E-01 -0.21676E+01 -0.22422E+01 -0.23212E+01 -0.23894E+01 -0.24531E+01 -0.24994E+01 -0.25551E+01 -0.26056E+01 -0.26582E+01 -0.27020E+01 -0.27465E+01 -0.28005E+01 -0.28465E+01 -0.29234E+01 -0.29990E+01 -0.43853E+01 -0.44718E+01 -0.45520E+01 -0.46100E+01 -0.46649E+01 -0.47503E+01 -0.51160E+01 -0.51932E+01 -0.52504E+01 -0.52990E+01 -0.53714E+01 -0.54400E+01 -0.65599E+01 -0.66107E+01 -0.66646E+01 -0.67094E+01 -0.67569E+01 -0.68168E+01 -0.74031E+01
  0.45600E+03 -0.21032E+01  0.60336E-01 -0.34195E-01 -0.21520E+01 -0.22379E+01 -0.23192E+01 -0.23799E+01 -0.24512E+01 -0.25059E+01 -0.25519E+01 -0.26071E+01 -0.26559E+01 -0.26990E+01 -0.27435E+01 -0.27977E+01 -0.28492E+01 -0.29187E+01 -0.29956E+01 -0.43885E+01 -0.44706E+01 -0.45549E+01 -0.46053E+01 -0.46625E+01 -0.47434E+01 -0.51260E+01 -0.51944E+01 -0.52479E+01 -0.53004E+01 -0.53663E+01 -0.54303E+01 -0.65600E+01 -0.66105E+01 -0.66629E+01 -0.67077E+01 -0.67564E+01 -0.68148E+01 -0.74030E+01
  0.45700E+03 -0.20969E+01  0.68046E-01 -0.30081E-01 -0.21389E+01 -0.22383E+01 -0.23080E+01 -0.23753E+01 -0.24521E+01 -0.25125E+01 -0.25536E+01 -0.26050E+01 -0.26510E+01 -0.26952E+01 -0.27374E+01 -0.27966E+01 -0.28487E+01 -0.29122E+01 -0.29929E+01 -0.43904E+01 -0.44726E+01 -0.45529E+01 -0.46047E+01 -0.46561E+01 -0.47365E+01 -0.51296E+01 -0.51950E+01 -0.52476E+01 -0.53032E+01 -0.53619E+01 -0.54226E+01 -0.65586E+01 -0.66107E+01 -0.66616E+01 -0.67058E+01 -0.67563E+01 -0.68138E+01 -0.74032E+01
  0.45800E+03 -0.20883E+01  0.76887E-01 -0.27639E-01 -0.21299E+01 -0.22387E+01 -0.22986E+01 -0.23753E+01 -0.24516E+01 -0.25129E+01 -0.25560E+01 -0.25991E+01 -0.26449E+01 -0.26910E+01 -0.27405E+01 -0.27885E+01 -0.28454E+01 -0.29113E+01 -0.29860E+01 -0.43935E+01 -0.44735E+01 -0.45440E+01 -0.46026E+01 -0.46520E+01 -0.47339E+01 -0.51284E+01 -0.51931E+01 -0.52493E+01 -0.53053E+01 -0.53587E+01 -0.54197E+01 -0.65564E+01 -0.66116E+01 -0.66613E+01 -0.67041E+01 -0.67557E+01 -0.68143E+01 -0.74036E+01
